apogee_id,teff,logg,m_h,mass,age,distance,age_gyr
2M16500275-1958057,4020.97,1.373502,-0.34233,0.9646843,9924404000.0,5732.72,9.924404
2M16500450-1949497,3972.1,1.092946,-0.50334,0.8988218,11477760000.0,7121.517,11.47776
2M16500579-1952159,4773.936,2.491306,-0.17289,1.078133,7615297000.0,2124.275,7.615297
2M16500788-2016552,4198.236,1.663305,-0.18679,1.101481,7000819000.0,3831.857,7.000819
2M16500934-1931411,4626.803,2.645811,0.06193,1.32711,4666807000.0,1398.022,4.666807
2M16501999-2003269,4326.453,1.488316,-0.75052,1.074633,5466132000.0,5563.867,5.466132
2M16502329-1937035,4032.791,1.280751,-0.4866,0.9473642,9628680000.0,5329.012,9.62868
2M16502463-2021141,4167.65,1.779305,0.12038,1.131578,8508377000.0,3195.625,8.508377
2M16502627-1930485,4365.393,1.847634,-0.55031,0.9983784,7720334000.0,4314.353,7.720334
2M16502905-2023177,3865.343,0.9474989,-0.68531,0.8770307,11298060000.0,6633.515,11.29806
2M16502970-2006064,4021.676,1.302294,-0.48086,0.9292986,10343540000.0,6651.684,10.34354
2M16502999-1915018,4681.858,2.46803,-0.15264,1.706698,1799904000.0,2189.543,1.799904
2M16503109-1958100,4833.426,2.558792,-0.17382,1.465738,2764831000.0,1692.136,2.764831
2M16503560-1952522,4401.581,1.763992,-0.59999,1.156575,4595592000.0,5003.649,4.595592
2M16503569-1916129,4608.833,2.060601,-0.85547,1.031036,6040468000.0,2888.937,6.040468
2M16503884-2000565,4516.068,2.408227,0.29735,1.227507,6870160000.0,1349.924,6.87016
2M16504008-1925050,4353.178,1.261583,-1.0333,1.153706,3962439000.0,8516.46,3.962439
2M16504269-1926143,4580.975,2.464936,-0.32993,0.9746475,9652683000.0,911.8734,9.652683
2M16504657-1936035,4171.426,1.413927,-0.70307,0.9734973,7796859000.0,4604.194,7.796859
2M16504672-1941043,4404.979,2.08043,-0.11678,1.241807,4932869000.0,1996.011,4.932869
2M16505316-1953197,4674.234,2.703936,-0.31731,1.048763,7540797000.0,1570.748,7.540797
2M16510382-1946576,4673.255,2.346827,-0.26756,1.040492,8025461000.0,1839.675,8.025461
2M16510858-1929274,4575.717,2.579171,0.16375,1.074736,10485370000.0,1138.139,10.48537
2M16511041-1934516,4791.311,2.747142,-0.19993,1.288773,4110645000.0,1802.569,4.110645
2M16511087-2006052,4421.945,2.169975,-0.25337,1.062578,7540206000.0,2605.643,7.540206
2M16511189-1955088,4632.313,2.813941,-0.16878,1.080236,7588308000.0,1586.021,7.588308
2M16512346-1943198,4666.312,1.885256,-0.65878,1.299123,3087736000.0,1934.063,3.087736
2M15564545-1112464,6559.463,3.344962,-0.34863,1.784909,1457983000.0,551.3383,1.457983
2M15565641-1108175,4853.372,2.88393,-0.67797,1.063616,5836049000.0,2272.875,5.836049
2M15565833-1058363,4904.247,3.301136,0.036295,1.297452,4863081000.0,1379.269,4.863081
2M15571652-1028065,4833.133,3.029339,-0.17339,1.118777,6706149000.0,1590.226,6.706149
2M15571999-1139362,4746.788,3.32968,0.25967,1.240026,6634409000.0,1131.539,6.634409
2M15573155-1041518,4983.059,2.470524,-0.58922,0.9437681,9182615000.0,4584.163,9.182615
2M15573790-1111589,4723.963,3.294393,0.24515,1.176841,8069437000.0,1435.449,8.069437
2M15573910-1024199,5032.485,2.561878,-0.61006,0.980714,7947894000.0,2757.68,7.947894
2M15574462-1105460,5045.498,2.465003,-0.66114,0.9642518,8214001000.0,2319.13,8.214001
2M15574853-1139410,4398.303,1.364374,-1.2081,1.120544,4203294000.0,6237.688,4.203294
2M15575641-1143364,4834.344,2.318769,-0.53516,1.039084,6789598000.0,4415.234,6.789598
2M15580399-1151044,4803.517,2.960444,-0.51609,1.016911,7390292000.0,2550.804,7.390292
2M15581059-1101345,4898.655,3.063128,-0.57268,1.006107,7425285000.0,2216.078,7.425285
2M15581064-1000305,4735.738,2.887805,0.061618,1.18521,6770230000.0,1835.006,6.77023
2M15581081-1047226,4467.596,2.254784,-0.315,1.024683,8185512000.0,2883.797,8.185512
2M15581315-1156566,4830.573,3.007579,-0.2622,1.060514,7542810000.0,1086.741,7.54281
2M15581553-1055417,4694.294,2.424868,-0.13423,1.064145,8211543000.0,2044.584,8.211543
2M15581881-1123251,4720.889,2.380297,-0.52294,1.297179,3311458000.0,1602.435,3.311458
2M15582123-1004316,4653.648,2.396211,-0.10709,1.042648,9011097000.0,1918.83,9.011097
2M15582138-1150042,4676.775,2.414425,-0.17516,1.068313,7845868000.0,2992.592,7.845868
2M15582139-1152046,4665.495,2.682998,-0.40742,1.056099,6936169000.0,1732.219,6.936169
2M15582668-1203494,4739.826,2.898755,-0.33275,1.006518,8606259000.0,2933.91,8.606259
2M15582914-1141208,4174.668,1.245627,-0.68151,1.319159,2913579000.0,2133.788,2.913579
2M15583052-1025505,5039.108,2.801602,-0.89718,1.063159,5374914000.0,2428.671,5.374914
2M15583102-1114218,4137.638,1.405588,-0.58555,0.9696655,8374347000.0,4705.93,8.374347
2M15583132-1030533,4324.562,1.883859,-0.3076,1.046539,7647324000.0,3331.146,7.647324
2M15583198-1036594,4805.49,2.455727,-0.088623,1.303936,4287376000.0,1947.431,4.287376
2M15583278-1103226,4728.647,2.83116,-0.36738,1.030692,7741821000.0,2953.893,7.741821
2M15583945-1206386,4723.432,2.349006,-0.30482,1.025546,8219450000.0,1797.146,8.21945
2M15584363-0959079,6133.855,3.173308,0.015373,2.856592,543755400.0,516.4984,0.5437554
2M15584843-1121237,4593.073,2.591618,-0.07793,1.14392,6700079000.0,2542.675,6.700079
2M15584849-1101583,5015.417,2.382963,-0.71514,1.157793,4343187000.0,2642.09,4.343187
2M15585209-1011329,4118.846,1.763546,0.20351,1.213101,7804145000.0,1129.402,7.804145
2M15590077-1050401,4543.227,2.211984,-0.46494,1.023041,7464050000.0,5023.366,7.46405
2M15590217-1111325,4645.544,1.260602,-2.2332,0.4729975,20249600000.0,10097.98,20.2496
2M15590432-1042244,5036.426,2.536953,-0.60672,1.001568,7405869000.0,2396.884,7.405869
2M15591449-1109055,4695.041,2.386988,-0.75496,0.9748282,7592156000.0,975.261,7.592156
2M15591503-1152279,4703.128,2.541072,-0.26739,1.283536,3979496000.0,870.2557,3.979496
2M15592225-1051175,4811.33,2.461429,-0.36009,0.988123,9011965000.0,1861.345,9.011965
2M15592467-1128593,6525.454,3.406147,0.11258,2.206016,1250369000.0,906.4808,1.250369
2M15592543-1100122,4711.067,1.934373,-1.2362,0.9951688,6169717000.0,4870.491,6.169717
2M15592648-1204387,4077.903,1.296222,-0.27217,1.124307,6137285000.0,1838.416,6.137285
2M15593484-1052598,4736.546,2.514278,-0.58531,1.010829,7257325000.0,2402.282,7.257325
2M15593527-1123334,4792.26,2.588336,-0.657,0.9397839,8996815000.0,3080.695,8.996815
2M15595885-1021383,4809.251,3.046156,-0.32407,1.013016,8465327000.0,1944.768,8.465327
2M15595906-1038213,4687.595,2.441705,0.017645,1.230879,5679556000.0,1199.244,5.679556
2M15595995-0950343,4856.262,2.022708,-1.7132,1.05061,4913358000.0,6257.753,4.913358
2M16000063-1130150,4710.813,2.801894,-0.29296,1.051538,7599636000.0,2975.721,7.599636
2M16001303-1105326,4951.615,3.008531,-0.083926,1.862503,1513608000.0,1488.188,1.513608
2M16001684-1157187,4776.131,2.494496,-0.18037,1.115036,6747300000.0,2425.533,6.7473
2M16002279-1010222,5103.885,3.217098,-0.52979,1.176621,4506890000.0,1865.576,4.50689
2M16002429-0946464,4907.478,2.493627,-0.51389,1.062905,6363013000.0,2736.18,6.363013
2M16002645-1201169,4972.15,2.428726,-0.51178,1.005866,7693204000.0,1370.646,7.693204
2M16002748-1134554,4907.175,3.077724,-0.45421,1.058088,6693683000.0,2293.413,6.693683
2M16002768-1157060,4337.463,1.518173,-0.93619,1.109952,4606980000.0,3166.331,4.60698
2M16003203-0951080,4360.716,1.157783,-1.3218,1.27996,2716451000.0,15906.5,2.716451
2M16003372-0942036,4522.668,2.433412,-0.19554,1.059413,7951365000.0,2111.292,7.951365
2M16003726-1109132,4867.985,3.079377,-0.0032947,1.316045,4451171000.0,953.9729,4.451171
2M16004415-1202237,4215.001,1.451532,-0.74703,0.9892652,7242050000.0,3578.816,7.24205
2M16005026-1123590,4955.178,2.442708,-0.49394,0.9561445,9278783000.0,3981.777,9.278783
2M16005783-0937062,4169.438,0.897961,-0.74061,0.9588259,8084871000.0,6392.322,8.084871
2M16010041-1114219,3837.37,0.8689297,-0.79783,0.8829409,10521630000.0,3938.517,10.52163
2M16010077-1121303,4953.217,3.192383,-0.19898,1.228974,4806431000.0,529.5906,4.806431
2M16010242-1133122,4249.205,1.114526,-0.99491,0.9751053,6985276000.0,8464.94,6.985276
2M16010434-1019172,4786.933,2.694805,-0.59049,0.9902266,7767732000.0,2569.167,7.767732
2M16010504-1106142,4028.239,1.168855,-0.73648,0.9451868,8509875000.0,3847.231,8.509875
2M16010511-1027049,4461.794,2.33624,0.079614,1.579289,2748982000.0,1595.324,2.748982
2M16010563-1054300,4809.057,2.62966,-0.66276,1.004408,7134119000.0,2741.358,7.134119
2M16010607-1048106,4477.759,2.543535,0.27947,1.268026,6145042000.0,954.8079,6.145042
2M16010955-1036363,4978.356,3.014492,-0.56272,1.033731,6805283000.0,2748.885,6.805283
2M16011129-0944398,4484.307,1.479206,-1.0157,0.9973096,6434722000.0,4255.571,6.434722
2M16011172-1203145,4710.357,1.53764,-1.0792,1.067761,5044148000.0,9454.015,5.044148
2M16011653-1027208,4946.757,3.026106,-0.2157,1.352868,3472630000.0,704.7156,3.47263
2M16011850-1130143,4572.497,2.419126,0.24987,1.395264,4446752000.0,962.0558,4.446752
2M16012127-1219276,4452.982,2.525668,0.31099,1.048176,11904030000.0,1052.278,11.90403
2M16012384-1145557,4040.027,1.236929,-0.60201,0.9491374,8940336000.0,5684.817,8.940336
2M16012555-1022057,4179.299,1.296309,-0.6584,1.38198,2544405000.0,7108.526,2.544405
2M16012686-1217412,4898.084,3.068984,0.035964,1.560163,2668455000.0,693.9786,2.668455
2M16012955-1122281,4053.248,0.7825077,-0.63,1.000831,7337149000.0,5004.429,7.337149
2M16013167-1210099,4440.819,1.680675,-0.93004,0.9526907,7713494000.0,7839.052,7.713494
2M16013314-1007126,4260.522,1.364643,-0.78332,1.026165,6301390000.0,2106.134,6.30139
2M16014088-0933034,4654.146,2.774526,0.24431,1.433246,4237298000.0,1836.221,4.237298
2M16014252-1059098,5003.007,3.402487,-0.51678,1.207329,4176707000.0,1423.963,4.176707
2M16014471-1200245,4954.334,3.459659,0.11366,1.493211,3528936000.0,230.0434,3.528936
2M16015315-1013461,4334.563,1.694266,-0.4433,1.146514,5149096000.0,4594.974,5.149096
2M16015423-1021018,5098.772,3.479384,-0.26841,1.264827,4171045000.0,1110.618,4.171045
2M16015945-1051424,4332.739,1.425303,-0.70602,0.9885592,7386787000.0,6487.434,7.386787
2M16015948-1138557,4615.94,2.562394,-0.20265,1.061402,7857656000.0,2237.415,7.857656
2M16020264-1108079,4638.724,2.276424,-0.33955,1.167658,5170130000.0,1004.281,5.17013
2M16020474-1215562,4820.569,3.453923,0.2382,1.371993,5053419000.0,952.667,5.053419
2M16020634-1102349,4354.591,1.777462,-0.29278,1.052235,7583253000.0,2421.956,7.583253
2M16020667-1005194,4557.295,1.035347,-2.1093,0.9872693,6083493000.0,12865.18,6.083493
2M16020812-1211580,4722.911,2.379634,-0.072023,1.366101,3723597000.0,1382.675,3.723597
2M16021657-1043508,4537.835,2.445448,-0.1577,1.082218,7605440000.0,1123.661,7.60544
2M16021744-1200161,4360.771,1.27917,-0.66354,1.087674,5452443000.0,4734.041,5.452443
2M16021839-1153539,5017.857,2.357029,-0.67051,1.026207,6607320000.0,2780.008,6.60732
2M16022036-1103077,4756.052,2.401431,-0.20516,1.077169,7454068000.0,1860.912,7.454068
2M16022274-1021329,4653.382,2.390315,-0.1215,1.056256,8512834000.0,1283.491,8.512834
2M16022443-1105159,4767.68,2.985633,-0.12005,1.076711,7974091000.0,2005.558,7.974091
2M16022940-1039590,4452.006,2.045396,-0.54773,0.9891394,7984004000.0,3097.085,7.984004
2M16023216-1026209,5075.856,3.351529,-0.16225,1.526068,2459325000.0,590.8364,2.459325
2M16023344-1055274,4622.902,2.733027,0.096638,1.279762,5551777000.0,853.3047,5.551777
2M16023428-1228240,5170.373,1.879712,-2.2103,0.6234508,20226750000.0,3270.0,20.22675
2M16023453-1202315,4556.657,2.497824,-0.18015,1.047272,8373220000.0,1214.537,8.37322
2M16023728-1150509,4867.262,3.059385,0.091158,1.621635,2594613000.0,848.2458,2.594613
2M16023962-1020400,4481.759,2.409713,0.017797,1.096422,8419398000.0,1603.535,8.419398
2M16024875-1006478,4691.384,2.6259,-0.42084,1.018197,7800060000.0,2053.378,7.80006
2M16024934-1100458,4540.548,2.422543,0.26993,1.278822,5969296000.0,1449.211,5.969296
2M16024955-1105530,4930.223,2.373259,-0.55255,0.9488371,9201801000.0,1727.643,9.201801
2M16025415-1218531,4834.994,2.362221,-0.78301,1.146737,4359219000.0,2744.837,4.359219
2M16025424-1035195,4463.859,2.384826,0.39023,1.353541,4920644000.0,978.7718,4.920644
2M16025704-1119055,4828.822,2.765574,-0.24278,1.05583,7767256000.0,2799.081,7.767256
2M16025775-1042387,4988.925,3.279706,-0.046771,1.525664,2658663000.0,375.6627,2.658663
2M16030023-1053060,4798.19,1.373,-1.9599,1.164428,3501038000.0,2940.722,3.501038
2M16030028-1002451,4171.453,1.482335,-0.25071,1.471138,2599636000.0,1656.863,2.599636
2M16030121-1107296,4051.441,1.342316,-0.50668,1.069919,6248864000.0,2473.049,6.248864
2M16030365-1205445,4585.853,1.395637,-1.5466,1.14552,3750853000.0,5509.487,3.750853
2M16030471-1130107,5269.361,2.318795,-0.8883,1.235511,3313408000.0,4480.852,3.313408
2M16031012-1042067,4956.666,3.230298,-0.5073,1.092568,5822007000.0,712.5864,5.822007
2M16031081-1202292,4584.835,2.313094,-0.46644,0.9996867,8077858000.0,3671.24,8.077858
2M16031433-1120206,4771.006,2.380227,-0.2988,1.011889,8648556000.0,2793.463,8.648556
2M16031913-0959150,4536.935,2.293283,-0.38337,1.027483,7743875000.0,2358.468,7.743875
2M16032163-1208102,4097.004,0.6678048,-1.4601,1.477822,1744212000.0,8796.178,1.744212
2M16032728-1154423,4859.765,3.072791,-0.25862,1.365172,3278393000.0,816.999,3.278393
2M16032934-0950278,4796.348,2.531135,-0.75461,0.9937943,7107793000.0,2339.925,7.107793
2M16032983-1013187,4755.835,2.758595,-0.1334,1.229608,5033751000.0,1828.481,5.033751
2M16033028-1147396,4926.439,3.004314,-0.21185,1.362607,3401772000.0,574.6678,3.401772
2M16033192-1127439,4220.118,1.560691,-0.45929,0.9939239,8278782000.0,3434.487,8.278782
2M16033209-1119030,4677.154,2.3228,-0.76667,1.027289,6318927000.0,3364.74,6.318927
2M16033324-1151087,4872.754,2.289537,-0.51687,0.901107,11277980000.0,4721.963,11.27798
2M16033614-1139043,4674.012,2.365457,-0.65682,0.9948515,7392074000.0,3206.393,7.392074
2M16033974-1123592,4876.561,2.321203,-1.1462,1.000068,6177067000.0,3783.953,6.177067
2M16034070-1004505,4493.139,2.219766,-0.35435,0.9985574,8719901000.0,2203.531,8.719901
2M16035235-1115563,4492.317,3.174551,-0.071607,0.9219458,14318210000.0,1519.221,14.31821
2M16035269-1101180,4638.0,2.676368,-0.28972,1.048524,7692807000.0,1581.927,7.692807
2M16035398-1219085,4785.531,2.324068,-0.24416,1.050989,7883655000.0,3884.803,7.883655
2M16035975-1115363,4645.212,2.380697,0.068828,1.227646,6084573000.0,880.9307,6.084573
2M16035991-1136461,4757.186,2.479852,0.009551,1.436332,3375844000.0,1763.102,3.375844
2M16035999-1205587,4889.519,3.13109,-0.32314,1.098266,6414566000.0,1464.804,6.414566
2M16040012-1143308,4553.337,2.353394,0.044409,1.361893,4184103000.0,646.8337,4.184103
2M16040609-1141562,4781.064,2.796346,-0.53095,1.065232,6255596000.0,2962.765,6.255596
2M16040855-1208248,4747.689,1.683568,-1.66,1.030525,5250923000.0,6452.716,5.250923
2M16041667-1117345,4945.062,2.379706,-0.38765,1.215327,4401419000.0,5003.904,4.401419
2M16041705-1109259,4928.4,2.200371,-1.461,0.8993751,8403737000.0,2559.007,8.403737
2M16041931-1220557,4063.345,1.259836,-0.54412,0.9494435,9226612000.0,2492.943,9.226612
2M16042132-1035441,4982.782,2.675914,-0.91593,0.8238304,12828840000.0,3660.441,12.82884
2M16042391-1114570,3997.435,1.073622,-0.79457,0.9371462,8563588000.0,4686.455,8.563588
2M16042557-1156444,4486.418,2.079696,-0.60189,0.9898515,7730922000.0,5219.046,7.730922
2M16042804-1022115,4555.873,2.568864,0.11729,1.230921,6516479000.0,1185.08,6.516479
2M16043170-1027182,4691.774,2.785634,-0.20307,1.087736,7219543000.0,1854.23,7.219543
2M16044033-1140125,4880.089,3.079374,-0.60154,0.9971671,7539008000.0,1988.053,7.539008
2M16044187-1012193,4879.787,2.678676,-0.70593,1.004028,7005002000.0,3166.17,7.005002
2M16044216-1202475,4714.473,3.174491,0.28124,1.215549,7105916000.0,1243.317,7.105916
2M16044231-1126458,4856.859,2.494958,-0.4295,0.9730406,9087901000.0,2286.996,9.087901
2M16044607-1213451,4783.317,2.459438,-0.088051,1.334143,3977309000.0,819.439,3.977309
2M16044760-1205507,4649.511,2.421481,-0.53957,0.9976397,7787566000.0,2074.919,7.787566
2M16045076-1137395,4765.983,2.429589,-0.29681,1.015194,8562704000.0,1492.108,8.562704
2M16045854-0942211,4871.652,3.122995,-0.1373,1.110971,7061889000.0,1566.28,7.061889
2M16050364-1106204,4807.851,2.23837,-0.4422,1.404045,2687518000.0,3018.849,2.687518
2M16050679-1150507,4542.984,1.744194,-0.89217,1.341501,2561974000.0,7492.735,2.561974
2M16050842-1127201,4867.316,2.449519,-0.43434,0.9781516,8894527000.0,4276.977,8.894527
2M16050881-1143425,4422.361,2.031706,-0.55818,0.9983318,7687474000.0,5198.262,7.687474
2M16051070-1142284,4729.343,2.417594,-0.65325,0.9615569,8325343000.0,3380.887,8.325343
2M16051405-1003394,4157.403,1.339603,-0.60168,0.9527274,8825261000.0,3657.902,8.825261
2M16051418-1220021,4892.22,3.306542,0.13646,1.475201,3898796000.0,1075.556,3.898796
2M16053564-0951208,4724.386,2.958276,-0.10692,1.046892,8885544000.0,826.7224,8.885544
2M16054255-1153213,4536.86,1.961289,-0.71739,1.00673,6906778000.0,6873.837,6.906778
2M16054578-0957438,4219.538,1.532478,-0.56755,0.9716438,8398660000.0,3649.001,8.39866
2M16054581-1033164,4830.46,3.187759,-0.19429,1.113512,6708280000.0,1671.417,6.70828
2M16054777-1137520,4617.473,2.624679,-0.065844,1.070821,8496779000.0,3330.391,8.496779
2M16055170-1017312,4082.319,1.48408,-0.22117,0.975886,10385200000.0,5836.747,10.3852
2M16055250-1000033,5177.072,3.332362,-0.36329,1.42975,2653386000.0,821.0601,2.653386
2M16055334-1144156,4723.129,2.505004,-0.64443,0.9828485,7752852000.0,2052.139,7.752852
2M16055801-1109278,4980.258,2.22305,-0.66505,1.09454,5336136000.0,2800.397,5.336136
2M16060028-1153334,4495.791,1.727747,-0.99471,1.091762,4785952000.0,5260.498,4.785952
2M16060319-1144382,5015.737,2.489582,-0.52053,1.059778,6402531000.0,3871.073,6.402531
2M16060363-1113344,4771.601,2.377126,-0.54468,1.212042,4064673000.0,2867.211,4.064673
2M16060551-1043586,4475.743,2.100285,-0.4084,1.004882,8230844000.0,4213.98,8.230844
2M16060818-1020238,4845.645,3.152063,0.088871,1.274793,5547420000.0,813.1697,5.54742
2M16061352-1029100,4701.307,2.59763,-0.033479,1.488091,2903281000.0,1215.875,2.903281
2M16061717-0958519,4459.589,3.118842,-0.33843,1.234943,4308047000.0,2948.324,4.308047
2M16061759-1150103,4710.311,2.353433,-0.72028,0.9778639,7620608000.0,3023.503,7.620608
2M16061820-1006413,4981.054,2.35351,-0.58559,1.017293,7099704000.0,2856.734,7.099704
2M16062038-1157079,4985.081,2.410684,-0.56052,1.008967,7402609000.0,2838.163,7.402609
2M16062175-1015528,4592.948,2.611128,-0.042969,1.099808,7894168000.0,1503.884,7.894168
2M16062302-1126161,4471.473,1.167405,-1.1703,1.924884,958085600.0,4123.137,0.9580856
2M16062972-1132340,4609.285,2.553058,-0.22993,1.206528,4997009000.0,1832.02,4.997009
2M16063192-1018200,4724.048,2.957737,0.14867,1.179669,7862973000.0,2068.283,7.862973
2M16063319-1127398,4758.053,2.932186,-0.46085,1.079672,6225435000.0,2007.813,6.225435
2M16063551-1013034,5021.217,3.36115,-0.49869,1.234893,3923187000.0,1074.54,3.923187
2M16063752-1054003,4765.735,2.682599,-0.58531,1.012322,7220742000.0,2317.9,7.220742
2M16063785-1108551,4266.086,1.865422,-0.35639,0.9412811,10722930000.0,3739.632,10.72293
2M16064512-1139343,4996.355,2.373667,-0.68163,1.060423,5885394000.0,3887.54,5.885394
2M16064785-1119241,4736.921,2.367454,-0.22619,1.432897,2868429000.0,2215.157,2.868429
2M16064936-1030330,4780.67,2.740309,-0.40486,0.9414288,10377570000.0,1788.688,10.37757
2M16070267-1033494,4616.043,2.588616,-0.28973,1.027178,8261033000.0,2438.894,8.261033
2M16071377-1053169,4768.741,2.467332,-0.63296,0.88358,11296960000.0,3722.31,11.29696
2M16072963-1025094,5099.155,2.40261,-0.70437,1.03336,6356355000.0,3854.239,6.356355
2M16073998-1045302,4321.593,1.653015,-0.46586,0.9821766,8594099000.0,3672.88,8.594099
2M16074394-1129022,4649.545,2.441249,-0.011674,1.119506,7627040000.0,2072.438,7.62704
2M16074903-1029315,4437.141,1.333328,-1.3443,0.9427917,7265638000.0,6370.919,7.265638
2M16075796-1122145,4664.313,2.817549,-0.14858,1.08201,7664790000.0,1407.909,7.66479
2M16080489-1042310,4483.477,2.381797,0.39968,1.333144,5180366000.0,1531.204,5.180366
2M16081078-1051446,4557.082,2.241209,-0.56539,0.9755343,8293074000.0,4858.088,8.293074
2M16081742-1040059,4604.564,2.628632,0.087548,1.344478,4661530000.0,386.5203,4.66153
2M15112951-0125140,4872.947,1.883736,-1.4086,0.8753715,9261353000.0,6428.776,9.261353
2M15114610-0036578,4761.715,2.692397,-0.33785,1.106715,6189234000.0,1497.125,6.189234
2M15114695-0040010,4906.056,2.897636,-0.38443,1.164222,5073929000.0,1258.924,5.073929
2M15114961-0123357,4420.806,1.676632,-0.54219,0.9698488,8576180000.0,2020.857,8.57618
