apogee_id,teff,logg,m_h,alpha_m,fe_h,c_fe,n_fe,glon,glat,dist50,dist16,dist84,mass50
2M16595161+3841352,6424.53,4.287479,0.015249,-0.0127837,0.022624,-0.023642,0.811825,62.4060059,37.592617,0.5041152,0.4996367,0.5082651,1.248864
2M16595232+3924114,4571.007,2.33699,-0.39821,0.241745,-0.40507,0.08902103,0.14395,63.2968864,37.6726532,1.376342,1.315067,1.407388,0.961382
2M17000321+3756156,4966.141,3.144778,-0.45632,0.222995,-0.45904,0.07940501,0.058716,61.4670525,37.4599075,1.555092,1.521658,1.592159,0.9588916
2M17000471+3740010,5951.863,3.980148,-0.19001,0.0248553,-0.19562,-0.001114696,-0.21335,61.1299324,37.419014,0.3624269,0.3603822,0.3646308,1.094772
2M17001261+3813048,4777.071,2.317065,-0.32245,0.247205,-0.32368,0.11882,0.10667,61.8222694,37.4656181,3.096039,3.019502,3.17572,0.9197832
2M17002094+3848491,6031.79,4.120374,-0.039622,0.002084,-0.035173,0.012969,0.08681,62.5714188,37.5125008,0.5207933,0.5157731,0.5258586,1.137642
2M17005684+3743494,4639.395,2.551229,-0.36936,0.270425,-0.37142,0.09285101,0.12099,61.2382355,37.2573242,2.340902,2.277875,2.419753,0.9814482
2M17010130+3900429,4887.068,3.038579,0.12937,0.0102,0.12105,-0.038739,0.34824,62.8391342,37.406353,1.929006,1.876095,1.993732,1.767905
2M17010727+3841001,4864.027,2.618402,-0.025702,0.003445001,-0.029693,-0.04245,0.233821,62.4317245,37.3471832,3.659048,3.507558,3.961277,1.790015
2M17014932+3826221,4934.855,2.343465,-0.58049,0.270065,-0.59715,0.02211434,0.15195,62.1494446,37.1804886,1.650392,1.624095,1.682424,0.8505141
2M16243214+3915045,4661.371,2.579058,-0.38772,0.243785,-0.38222,0.13644,0.11698,62.4881668,44.4779701,2.439533,2.370923,2.521678,0.958553
2M16260776+3916596,5219.645,2.453372,-0.86345,0.283605,-0.88937,0.1040431,0.2761601,62.5435333,44.1704254,1.917591,1.886087,1.949004,0.800585
2M16264369+3852163,5060.518,3.314047,-0.35158,0.096789,-0.34914,-0.05375001,0.16174,61.9750023,44.0414925,0.5724066,0.5634556,0.5810751,1.141757
2M16265801+3916429,4285.697,1.688806,-0.53238,0.289755,-0.51867,0.06260502,0.08071405,62.5433769,44.0082741,6.923282,6.794254,7.437099,0.9342452
2M16272160+3952193,4696.029,2.598011,-0.23062,0.130205,-0.2254,0.01790601,0.09397501,63.3703957,43.9471054,1.804745,1.754657,1.836949,1.077818
2M16272573+3858599,4838.602,2.907832,-0.17913,0.121467,-0.17179,0.071244,0.0728,62.1373672,43.9092751,1.546695,1.522489,1.595491,1.039662
2M16274564+3853405,4575.048,2.360559,0.05949,0.088705,0.04863,0.102423,0.16776,62.0176086,43.8415413,1.553501,1.525514,1.581761,1.020628
2M16274739+3921151,4371.903,2.278791,0.054569,0.093799,0.042337,0.088634,0.222012,62.6548233,43.851387,0.6282969,0.6273198,0.6359893,0.966
2M16275141+3948418,4554.762,2.332456,-0.40313,0.254075,-0.40641,0.14822,0.15329,63.2893524,43.8504677,3.155072,3.108045,3.207632,0.9697288
2M16275682+4002087,4460.095,2.696095,0.46726,0.0284166,0.44582,0.08808902,0.3209,63.6005516,43.8378105,0.6353991,0.6232798,0.6357892,1.197643
2M16281429+3812360,6261.975,4.158614,-0.1456,-0.0132277,-0.13424,-0.09053901,1.20434,61.0760422,43.7182426,0.4128073,0.4110502,0.415228,1.054215
2M16290424+4013058,4899.488,2.323449,-0.47806,0.127125,-0.48071,-0.04639098,0.10333,63.8587532,43.6265259,1.515658,1.483575,1.548156,0.8350112
2M16290491+4029187,4500.205,2.261595,-0.3345,0.273775,-0.34523,0.106758,0.070921,64.2321091,43.6288986,1.340602,1.312884,1.363606,1.010383
2M16290621+4015574,6026.323,4.214424,0.0046992,0.0112893,0.010767,-0.0175198,-0.4707878,63.9247551,43.6211472,0.2276037,0.2265816,0.2288615,1.088251
2M16293605+4011200,6211.823,4.181079,-0.18589,0.0052134,-0.17279,-0.05499099,0.69225,63.8209839,43.5247307,0.5169938,0.4915789,0.5415094,1.059549
2M16294628+3914104,4699.952,2.421146,-0.075036,0.101276,-0.078187,0.054358,0.138411,62.509613,43.4642868,1.28543,1.267203,1.305673,0.9668414
2M16300425+4032177,4475.261,1.297198,-1.4858,0.260475,-1.4618,-0.41918,0.4025899,64.304718,43.4417191,11.69681,11.17557,12.056,0.7836083
2M16300583+4027368,4876.003,2.869031,-0.30612,0.194775,-0.3031,-0.01311702,0.2065,64.1973572,43.4353714,1.482261,1.403585,1.509982,1.279454
2M16300673+3936071,4978.842,2.574457,-0.27751,0.057728,-0.28201,-0.08328599,0.2324,63.0161285,43.4111519,0.8353924,0.81552,0.8687491,1.674217
2M16302545+3751526,6135.845,3.993819,-0.31376,0.002431,-0.31567,0.054441,0.66614,60.6337547,43.2692184,0.2871498,0.2849216,0.2890476,1.038967
2M16302728+3927019,4846.091,2.985547,-0.47946,0.279355,-0.47629,0.05884698,0.10945,62.8109741,43.3400497,1.395641,1.373042,1.419655,0.9161791
2M16303042+4015237,4904.08,2.432158,-0.46323,0.235075,-0.47592,0.16336,0.07877997,63.919342,43.3532448,2.899115,2.844559,2.957491,0.88476
2M16305194+3807320,4371.132,1.848194,-0.31273,0.218385,-0.3253,0.02859899,0.095745,60.9984322,43.1980171,3.315454,3.224583,3.442255,1.03817
2M16305837+3929095,6020.169,4.026526,-0.0017703,-0.0107227,0.0021322,-0.0145775,-0.4510025,62.8645515,43.2413521,0.4203839,0.4184887,0.4245682,1.220623
2M22200168-0148107,4737.332,2.39659,-0.61549,0.256755,-0.62467,0.15252,0.04413199,61.3490639,-45.7848473,3.6703,3.566348,3.787216,0.9454881
2M00002038-1912052,6180.627,4.304438,0.034906,-0.0393247,0.044172,-0.08457001,0.236544,64.2894897,-75.8458023,0.3783519,0.3691069,0.3884888,1.166265
2M00004819-1939595,4678.377,1.559741,-1.5954,0.279495,-1.6004,-0.38709,0.29776,62.9911232,-76.2062988,3.905475,3.761951,4.007424,0.7870694
2M23484976-1915424,6227.797,4.115943,-0.071708,-0.0025682,-0.072,0.03474399,-0.494568,58.3254395,-73.624382,0.3877652,0.3700752,0.4025168,1.209864
2M23561458-1956538,5863.093,3.877242,-0.51714,0.0825633,-0.51274,0.10285,0.31523,59.6021996,-75.4694443,0.9797079,0.9278787,1.056501,0.9550853
2M23561507-1841515,4433.971,1.513663,-1.0789,0.211265,-1.0668,-0.29475,0.04214907,63.6366844,-74.7683029,8.76651,8.589513,8.981147,0.8224041
2M23563913-1959327,5872.648,3.686152,-0.31408,0.0362103,-0.30588,0.059899,0.05289701,59.6579285,-75.5743256,1.057305,1.025149,1.101771,1.301412
2M23570643-1923525,5864.32,4.117267,0.083505,-0.0184617,0.093304,-0.03776401,0.195581,61.8710976,-75.337532,0.4938993,0.4805918,0.5048492,1.094507
2M23571469-1922439,6126.691,3.935802,-0.22925,0.0104198,-0.22662,0.02959201,0.09000701,62.005703,-75.3535385,0.3901227,0.3769773,0.4033236,1.147635
2M23571792-1918427,4137.938,1.493524,-0.38342,0.261325,-0.39211,0.08855301,0.105468,62.2521324,-75.3259659,1.704771,1.597443,1.80116,1.112865
2M23573423-1950003,4721.349,2.406129,-0.073321,0.046508,-0.073,-0.004711799,0.144529,60.6661911,-75.6701279,0.8918117,0.8562604,1.164531,1.05276
2M23575840-2014151,5947.058,4.036867,-0.077649,0.008775,-0.076141,-0.013811,0.06266201,59.4834747,-75.9672852,0.3214096,0.3147961,0.3364207,1.093375
2M23580145-2040126,6193.79,4.046746,-0.17749,0.0274133,-0.16231,-0.01985689,0.44563,57.9704552,-76.2016907,0.5623847,0.5437868,0.5911233,1.140326
2M23580192-2050026,4407.822,1.210895,-1.2942,0.192995,-1.2752,-0.5326499,0.1564901,57.3785553,-76.2856903,3.499718,3.490621,3.673822,0.7787402
2M23580843-2037028,6170.004,4.080709,-0.27038,0.0370853,-0.26813,0.02610302,-0.45929,58.2188225,-76.1982803,0.2854166,0.2759807,0.2973917,1.080985
2M23581745-1859524,4666.442,2.55194,-0.3011,0.217615,-0.30248,0.12946,0.13602,63.7987709,-75.3350983,1.965842,1.848275,2.043521,1.197084
2M23582230-2019073,6423.271,3.885757,-0.15673,0.0140593,-0.14354,0.032467,-0.44402,59.4024353,-76.0895004,0.1981047,0.1896438,0.2062094,1.425588
2M23582609-1936434,5996.253,3.942366,-0.42219,0.0796633,-0.41563,0.06689802,0.13144,61.8681641,-75.7166672,0.675203,0.6525467,0.7247692,1.020225
2M23582715-2017541,4813.854,2.699256,-0.22615,0.050179,-0.2291,-0.040747,0.18668,59.5158882,-76.0948257,0.5476969,0.5125671,0.5829761,1.406734
2M23583719-1920305,4352.21,1.009779,-1.5211,0.199085,-1.4931,-0.62229,0.32075,62.8652763,-75.5986557,6.241142,6.139641,6.365789,0.7749478
2M23584604-2038262,6117.615,3.967906,-0.18803,0.0082951,-0.16861,0.020822,0.5866801,58.4512672,-76.3361282,0.5761166,0.5518941,0.5970738,1.145763
2M23585502-1934099,5826.766,3.676229,-0.46173,0.0546843,-0.44979,0.049245,0.67441,62.2718391,-75.786293,1.425776,1.332055,1.555037,1.193429
2M23590602-1934447,4809.821,2.339406,-0.38986,0.253275,-0.40659,0.20069,0.18303,62.3393402,-75.8273163,2.195241,2.142362,2.255337,0.8891916
2M23594961-1916491,6020.838,3.94695,-0.24266,0.0217123,-0.23991,-0.02024901,0.04527001,63.7380562,-75.7946091,0.5910963,0.5785925,0.6066148,1.098831
2M16372536+3808565,4639.692,2.358458,0.065639,0.02724357,0.063659,0.012159,0.25729,61.1459694,41.9130592,1.049195,1.033355,1.065946,1.016824
2M16374609+3800038,6155.644,4.091286,0.21674,-0.0145207,0.21284,-0.07585301,0.24851,60.9547195,41.8340607,0.3628636,0.3613431,0.3649248,1.4
2M16384606+3734503,4269.031,1.820945,-0.14241,0.122887,-0.15189,0.071503,0.20603,60.4149742,41.6029129,1.131414,1.125257,1.142364,0.983
2M16391360+3751493,4867.995,2.702656,0.13529,0.014494,0.1335,-0.021163,0.35659,60.8022232,41.5364037,0.815756,0.8133303,0.8340439,1.982365
2M16392465+3751067,4746.668,2.427232,-0.23206,0.199055,-0.24363,0.15196,0.11171,60.7905006,41.4992027,2.002537,1.956071,2.077013,0.9752251
2M16393898+3733489,4565.726,2.332342,-0.26695,0.171725,-0.26775,0.04796499,0.09105399,60.4126778,41.4273376,1.186624,1.159911,1.214536,0.9730138
2M16395451+3856297,4283.913,1.098521,-1.2747,0.222305,-1.2566,-0.4470301,0.09841001,62.2510071,41.4845581,6.574439,6.429872,6.696295,0.7766922
2M16400158+3658045,4905.594,3.470171,0.026081,0.037479,0.026227,0.018416,0.051598,59.631855,41.2970314,0.6646196,0.6480334,0.679195,1.169353
2M16400451+3816109,4832.962,3.399704,0.19811,0.053667,0.18366,-0.0006320029,0.1179,61.360302,41.4027672,0.5137788,0.5127521,0.515103,1.148
2M16401952+3810136,4688.577,2.594087,-0.26618,0.060386,-0.26456,-0.01319399,0.069702,61.2337036,41.3458557,0.551362,0.5380409,0.5664921,0.9870005
2M16403664+3859242,4187.749,1.266445,-0.83491,0.257015,-0.83688,0.05947703,0.1979401,62.3279839,41.3516922,5.070082,4.951195,5.140414,0.852239
2M16410718+3801072,4504.454,2.456454,-0.036124,0.131235,-0.044729,0.09979001,0.198425,61.0497093,41.1775208,1.075371,1.056249,1.097877,1.112821
2M16410815+3821244,4746.043,2.868277,-0.059351,0.045381,-0.060524,0.017653,0.119923,61.4978256,41.2022743,1.557933,1.556346,1.614403,1.15
2M16410980+3745260,4369.653,1.746086,-0.33517,0.156855,-0.33197,0.02198401,0.17055,60.7047806,41.1461716,1.417971,1.391594,1.467656,0.899239
2M16413159+3809115,4374.211,1.241681,-1.2982,0.172965,-1.2799,-0.47445,0.18127,61.2367058,41.109127,11.10664,11.09335,11.11992,0.7758188
2M16413736+3842202,4409.188,1.668416,-0.60564,0.290165,-0.606,0.041848,0.13133,61.9696693,41.1345558,4.291334,4.199484,4.365992,1.181406
2M16413837+3652023,4070.626,1.23347,-0.73907,0.322645,-0.73772,0.079934,0.13227,59.5422134,40.9661026,3.939299,3.855156,3.988555,0.8755475
2M20164191+2038302,4657.97,2.391049,-0.22845,0.052946,-0.23232,-0.046104,0.19289,61.2033386,-8.16318989,5.18971,4.623037,5.567551,1.440724
2M20164242+1856166,4586.035,2.40274,0.1764,0.011608,0.16109,0.02040251,0.25597,59.7592621,-9.09298992,2.505524,2.421067,2.808244,1.114658
2M20164443+1854560,4425.712,1.821536,-0.47582,0.242725,-0.45998,0.09789002,0.25318,59.7445755,-9.11181164,12.18187,11.9566,12.86666,0.9779574
2M20164461+1832254,4682.724,2.416332,-0.20443,0.188065,-0.2162,0.15171,0.103772,59.4257622,-9.31603718,3.914086,3.168303,4.177173,1.697867
2M20164622+2026425,3699.225,0.6098498,-0.20186,0.132285,-0.2414,0.06381501,0.23444,61.0462303,-8.28467083,8.9272,8.85638,9.031061,0.594
2M20164728+2025519,4516.616,2.380233,0.27868,-0.008942999,0.26048,0.0006310046,0.2535,61.036602,-8.29578304,2.016643,1.959112,2.145756,1.11374
2M20165154+2045120,4791.642,2.547523,-0.35893,0.225455,-0.37271,0.205,0.09795299,61.3184624,-8.13362026,5.343739,5.016928,5.88066,1.562149
2M20165198+1943260,4694.61,2.439409,-0.063808,0.123664,-0.080557,0.09784,0.114505,60.4474487,-8.69696808,3.071356,2.821813,3.846502,1.32309
2M20165449+1947146,4679.438,2.471765,-0.035899,0.0287395,-0.040887,-0.09051901,0.303938,60.5067329,-8.67059994,4.293316,3.903805,4.598561,1.720169
2M20165544+2052565,4514.427,2.395542,0.052864,0.056122,0.050834,0.059615,0.15932,61.4359741,-8.07578373,6.73547,5.912344,7.292777,1.400196
2M20165584+1938223,4899.087,2.314075,-0.57384,0.231055,-0.58001,0.14207,0.13342,60.3842583,-8.75564003,6.315951,5.939437,7.361443,0.8974174
2M20165610+1948338,4741.98,2.446153,-0.013955,0.0216978,-0.022588,-0.02199,0.222243,60.5288734,-8.66390419,1.591485,1.352048,1.869949,1.635717
2M20165891+2049266,4646.287,2.468242,0.08049,0.072186,0.070719,0.110091,0.181261,61.3941383,-8.11900043,4.50547,4.374161,5.144944,1.282316
2M20165900+2021062,4917.108,2.435525,-0.47472,0.268975,-0.48942,0.17527,0.09427798,60.9946823,-8.37747002,3.954173,3.658,5.417951,1.30818
2M20165962+2026172,4580.59,2.602079,0.024296,0.154205,0.01289,0.150916,0.160546,61.069149,-8.3323164,4.156986,3.997914,4.405335,1.309015
2M20170571+1958503,4763.424,2.502118,-0.42665,0.116186,-0.43121,0.07125401,0.102218,60.694828,-8.60204792,3.968911,3.656374,4.220695,1.246146
2M20170607+2046092,4718.301,2.515359,0.093136,0.0218505,0.081323,0.022689,0.276403,61.3631973,-8.17233562,4.935258,4.300918,5.186659,1.958112
2M20171113+2007351,4812.594,2.488826,-0.14838,0.048132,-0.1547,0.032248,0.05808499,60.8300552,-8.54025841,6.868008,6.70153,7.812091,1.36047
2M20171556+2021253,4591.474,2.661538,0.18072,0.0313198,0.17547,0.00150001,0.22575,61.0349121,-8.42874241,3.584678,3.467949,3.782511,1.376296
2M20171834+2008201,4783.088,2.497009,-0.0088818,0.0211814,-0.013832,-0.1069698,0.2761802,60.8562241,-8.55707073,2.873054,2.370139,2.992277,2.091012
2M20172027+2023518,4651.524,2.428785,0.12861,0.007195001,0.12144,0.01552749,0.21803,61.0795326,-8.42191792,5.67328,5.502535,6.41938,1.223807
2M20172098+1937412,4702.832,2.519506,-0.29465,0.102022,-0.29843,-0.009642005,0.15208,60.4289703,-8.84456539,1.037989,0.9783234,1.083497,1.240433
2M20172267+1959576,4724.478,2.472009,0.087225,0.006299,0.075678,-0.037528,0.251687,60.7473412,-8.64748955,4.659326,3.731755,4.847435,2.131315
2M20172328+1933146,4272.11,2.05139,-0.010597,0.155505,-0.022531,0.09919,0.202024,60.3711357,-8.89254475,4.482833,4.325536,4.677935,1.075814
2M20172469+1922280,4388.599,2.344718,0.1474,0.067056,0.14296,0.05840901,0.18369,60.2217598,-8.99509048,3.136035,3.060252,3.222309,1.099322
2M20172799+1931141,4277.534,1.843844,-0.039997,0.148955,-0.040254,0.076395,0.191007,60.3529587,-8.92627335,7.243492,7.048855,7.80004,1.25525
2M20173158+2007279,4231.606,1.702522,-0.075621,0.175925,-0.078142,0.093399,0.253761,60.87257,-8.60834217,9.596076,8.815337,10.65715,1.439729
2M20173218+1928504,4722.101,2.503424,0.10688,0.00465,0.098156,-0.03295899,0.242354,60.3281708,-8.96184444,2.172135,1.818631,2.24782,2.032798
2M20173369+2035473,4481.597,2.391777,-0.0090349,0.056346,-0.0036998,0.0076139,0.1057249,61.2766533,-8.35699558,4.000145,3.782988,4.178332,1.096041
2M20173407+1956078,4869.473,2.633804,-0.76337,0.274455,-0.75605,0.11108,0.05524999,60.717926,-8.71977329,4.977181,4.718647,5.178397,0.9068866
2M20173477+2041582,4831.201,3.049823,0.14287,0.011829,0.13611,-0.09654,0.27411,61.3661118,-8.3041029,1.632106,1.565941,1.683143,1.537342
2M20173499+2012290,4628.292,2.454772,0.10403,-0.021436,0.094435,-0.102715,0.312675,60.9507828,-8.5738039,5.121838,4.891134,6.043405,1.209531
2M20173972+2012587,4077.41,1.7848,0.24416,0.073536,0.22325,0.07116899,0.18394,60.9679794,-8.58476734,6.67747,6.471811,7.11336,1.18339
2M20174140+1932521,4716.468,2.469896,0.035273,0.004978001,0.029891,-0.068684,0.248562,60.4051056,-8.95554733,1.913025,1.853211,2.333608,1.368739
2M20174285+2044427,4163.891,1.464127,-0.32739,0.193755,-0.33258,0.07743102,0.24212,61.4221802,-8.30539608,9.699232,9.464037,10.50965,1.439225
2M20174823+1936575,4717.785,1.347921,-1.4788,0.274445,-1.4425,-0.63933,0.4857,60.4777527,-8.94080734,14.11961,12.0538,14.46737,0.797
2M20174859+2029222,4788.894,2.501167,-0.061519,0.0334374,-0.066755,-0.07258201,0.234366,61.2183609,-8.46423721,2.25597,2.155705,2.734431,1.504495
2M20174906+2020557,5112.459,2.90451,-0.058613,-0.033828,-0.061505,-0.175758,0.367802,61.100338,-8.54280186,5.498907,5.255758,5.832125,2.139854
2M20175113+2026566,4926.677,2.488739,-0.3394,0.096937,-0.34549,0.03584301,0.16118,61.1896324,-8.49468231,4.304897,4.154533,5.084559,1.458924
2M20175326+1958508,4766.613,2.48232,0.011731,0.030241,-0.0001752404,-0.08799376,0.3826462,60.7978439,-8.75793457,4.74142,4.010812,4.968199,2.034433
2M20175371+2024294,4586.889,2.570428,-0.026923,0.111646,-0.036281,0.082661,0.150258,61.1606255,-8.52548027,6.225234,5.826535,6.680032,1.180928
2M20175395+2029592,4602.891,2.360914,0.13002,0.02689387,0.12199,-0.009613015,0.1978,61.2386436,-8.47608662,4.401371,3.073956,4.479289,2.006572
2M20175485+2032263,4129.621,1.556525,0.0086358,0.075738,-0.0026517,0.0422685,0.1673875,61.2751274,-8.45663929,4.116673,3.695421,4.456638,1.551017
2M20175678+1901450,4780.177,3.222158,0.11587,0.07186601,0.10774,0.02966,0.19353,59.9983025,-9.28916836,2.500921,2.384469,2.616683,1.135143
2M20175760+2031139,4730.421,2.572674,-0.11206,0.122357,-0.10739,-0.03172301,0.21597,61.2640762,-8.47664261,2.118129,2.036844,2.210945,1.675314
2M20175764+2019396,3764.822,0.9651694,-0.027378,0.10146,-0.066158,0.069938,0.19142,61.1010246,-8.58242893,6.13705,5.532552,6.690372,1.319208
2M20180374+1917311,4510.42,2.102708,-0.53546,0.203995,-0.54695,0.077932,0.1517,60.2365646,-9.16875744,3.463316,3.402133,3.703079,0.9141769
2M20180561+1929272,4782.008,2.578007,0.059153,-0.012465,0.043478,-0.042772,0.295315,60.4094124,-9.06628418,1.957844,1.898379,2.250513,1.642016
2M20180606+1845334,4642.737,2.437648,0.13928,0.0198144,0.12246,0.0214036,0.28132,59.7891617,-9.46692562,1.072975,0.9536695,1.271258,1.518932
2M20180979+2002513,4331.764,2.024801,-0.15394,0.185615,-0.16165,0.14478,0.16969,60.8902664,-8.77557182,5.064789,4.718731,5.411748,1.107222
2M20181061+2013316,4938.408,2.670685,0.012087,0.106475,0.015718,-0.108391,0.322089,61.0426064,-8.68082809,2.05264,1.88497,2.299589,2.609862
2M20181423+1849006,4816.017,2.434186,-0.38155,0.239975,-0.39063,0.12235,0.1333,59.8558846,-9.46256924,3.799615,3.540392,4.620854,1.226514
2M20181680+1916237,4845.42,2.390743,-0.47379,0.124954,-0.4712,-0.1093,0.35029,60.2490921,-9.22201824,5.056832,4.663011,5.537442,1.649734
2M20181683+2011160,4749.621,3.036021,0.12032,-0.01117,0.10184,-0.005833998,0.25727,61.0242157,-8.72182178,3.34113,3.10402,3.443259,1.183581
2M20181724+2018542,4804.604,2.430902,-0.38519,0.226425,-0.39787,0.13792,0.12225,61.1328049,-8.653409,6.875168,6.629355,7.406218,1.000996
2M20181779+1915330,4686.77,2.380675,-0.24477,0.058426,-0.24671,-0.05901399,0.22606,60.2393074,-9.2329483,0.8514761,0.8108073,0.8990318,1.542278
2M20181965+2027456,4659.491,2.546695,-0.029954,0.02680083,-0.036562,-0.006441999,0.248328,61.2628555,-8.5803442,3.879007,3.700845,4.123892,1.460031
2M20182877+1951400,4868.02,2.815935,-0.29812,0.070856,-0.30556,0.003032595,0.16967,60.7735443,-8.93986702,3.349049,3.057651,3.539502,1.237296
2M20182906+2003416,4633.755,2.561857,-0.051207,0.041927,-0.05865,-0.029307,0.184363,60.9439011,-8.83101654,4.080867,3.914365,4.33471,1.278522
2M20183133+2027598,4945.674,2.237372,-0.71339,0.272905,-0.7212,0.07496703,0.13887,61.2914848,-8.61627674,6.081872,5.93495,6.348548,0.8459814
2M20183197+1953430,5038.366,3.265776,0.052818,0.02656282,0.058211,-0.185813,0.411807,60.8094254,-8.93165398,3.445203,3.270923,3.568751,1.684986
2M20183321+1921050,4419.051,1.754384,-0.40159,0.104618,-0.41355,-0.03445199,0.4728,60.3511276,-9.23335361,10.59614,9.844362,11.52757,1.226199
2M20183395+2021083,4603.613,2.299826,-0.22801,0.192825,-0.23412,0.13664,0.22863,61.2005081,-8.68757343,3.875606,3.730232,4.107404,1.645788
2M20183741+1921264,4674.456,2.317586,-0.23955,0.206935,-0.25049,0.13019,0.14212,60.3653145,-9.24392796,7.981261,6.94143,9.398343,1.19873
2M20183777+1914334,4812.903,2.471074,-0.17317,0.058363,-0.17959,-0.02483299,0.26705,60.2687798,-9.30783463,3.611466,3.088875,3.842348,1.741623
2M20183979+1856521,5037.675,3.214952,-0.43703,0.246345,-0.43415,-0.005906969,0.21595,60.0229034,-9.47557068,1.905131,1.780559,2.034678,1.230516
2M20184522+1928105,4939.206,3.085751,-0.37293,0.12568,-0.37432,0.09239602,0.07897303,60.4775276,-9.20820999,3.139781,2.979434,3.370416,1.000764
2M20184617+1933279,4926.993,2.902395,-0.37513,0.073824,-0.36126,0.11337,0.061221,60.5543365,-9.16309452,3.71647,3.391306,4.028737,1.11789
2M20184723+1938025,4535.897,1.973602,-0.70267,0.281905,-0.71018,0.06060404,0.06310803,60.6212921,-9.12479782,5.27657,5.123328,5.635014,0.9279988
2M20184733+1909203,4742.944,3.012148,0.055936,0.064804,0.059706,-0.042091,0.1281,60.2157974,-9.3868742,3.096853,2.899724,3.236646,1.163416
2M20184780+2023122,5010.431,3.380022,-0.022439,0.0295566,-0.021685,0.146276,0.169406,61.2596664,-8.7138958,2.7098,2.594347,2.879617,1.377083
2M20184847+2012458,4764.09,2.656342,-0.31403,0.110062,-0.30947,0.060266,0.10695,61.113945,-8.8115921,4.700905,4.264919,5.029858,1.122005
2M20185164+2024424,4623.126,1.781491,-0.76953,0.283045,-0.77473,0.01880002,0.18964,61.2891884,-8.71267796,7.850847,6.900856,8.916195,1.8219
