PLATEIFU,redshift,LW_AGE_1RE,LW_AGE_1RE_ERROR,MW_AGE_1RE,MW_AGE_1RE_ERROR,LW_Z_1RE,MW_Z_1RE,PHOTOMETRIC_MASS,stellar_sigma_1re
11755-6104,0.05296173,0.6439352,0.1286326,0.8895243,0.1097437,0.002048522,0.04787033,10.52257,102.0458
11755-6104,0.05296173,0.6439352,0.1286326,0.8895243,0.1097437,0.002048522,0.04787033,10.52257,100.7421
11755-6104,0.05296173,0.6439352,0.1286326,0.8895243,0.1097437,0.002048522,0.04787033,10.52257,102.0458
11755-9101,0.03930137,0.4881772,0.269841,0.8855682,0.2837966,-0.2185517,-0.6342968,9.453352,71.10812
11755-9101,0.03930137,0.4881772,0.269841,0.8855682,0.2837966,-0.2185517,-0.6342968,9.453352,71.10812
11755-9101,0.03930137,0.4881772,0.269841,0.8855682,0.2837966,-0.2185517,-0.6342968,9.453352,72.81721
11755-9101,0.03930137,0.4881772,0.269841,0.8855682,0.2837966,-0.2185517,-0.6342968,9.453352,71.10812
11755-9102,0.03853422,0.6236178,0.2002613,0.9434316,0.1902435,-0.02095307,-0.09828424,10.68864,75.79455
11755-9102,0.03853422,0.6236178,0.2002613,0.9434316,0.1902435,-0.02095307,-0.09828424,10.68864,75.79455
11755-9102,0.03853422,0.6236178,0.2002613,0.9434316,0.1902435,-0.02095307,-0.09828424,10.68864,75.36786
11755-9102,0.03853422,0.6236178,0.2002613,0.9434316,0.1902435,-0.02095307,-0.09828424,10.68864,75.79455
11757-12702,0.04380151,0.7925199,0.1459635,0.9762979,0.1085824,-0.007954326,-0.1946598,10.28839,82.55013
11757-12702,0.04380151,0.7925199,0.1459635,0.9762979,0.1085824,-0.007954326,-0.1946598,10.28839,82.55013
11757-12702,0.04380151,0.7925199,0.1459635,0.9762979,0.1085824,-0.007954326,-0.1946598,10.28839,81.63576
11757-12702,0.04380151,0.7925199,0.1459635,0.9762979,0.1085824,-0.007954326,-0.1946598,10.28839,82.55013
11757-12703,0.06592205,0.643099,0.170283,0.9594917,0.136871,-0.01762116,0.05015065,11.12877,116.2524
11757-12703,0.06592205,0.643099,0.170283,0.9594917,0.136871,-0.01762116,0.05015065,11.12877,116.2524
11757-12703,0.06592205,0.643099,0.170283,0.9594917,0.136871,-0.01762116,0.05015065,11.12877,110.5495
11757-12703,0.06592205,0.643099,0.170283,0.9594917,0.136871,-0.01762116,0.05015065,11.12877,116.2524
11757-12704,0.05135348,0.7546376,0.1618883,0.9977623,0.1301364,0.09116498,0.1813324,11.20317,175.6424
11757-12704,0.05135348,0.7546376,0.1618883,0.9977623,0.1301364,0.09116498,0.1813324,11.20317,175.6424
11757-12704,0.05135348,0.7546376,0.1618883,0.9977623,0.1301364,0.09116498,0.1813324,11.20317,154.1377
11757-12704,0.05135348,0.7546376,0.1618883,0.9977623,0.1301364,0.09116498,0.1813324,11.20317,175.6424
11757-1901,0.04190404,0.9296438,0.09644964,1.03023,0.0668091,-0.04956261,-0.06905481,10.10201,79.0357
11757-1901,0.04190404,0.9296438,0.09644964,1.03023,0.0668091,-0.04956261,-0.06905481,10.10201,79.0357
11757-1901,0.04190404,0.9296438,0.09644964,1.03023,0.0668091,-0.04956261,-0.06905481,10.10201,78.81403
11757-1901,0.04190404,0.9296438,0.09644964,1.03023,0.0668091,-0.04956261,-0.06905481,10.10201,79.0357
11757-1902,0.05673063,0.8757753,0.05526667,0.9334672,0.05505519,0.1507618,0.1343433,10.79095,179.5067
11757-1902,0.05673063,0.8757753,0.05526667,0.9334672,0.05505519,0.1507618,0.1343433,10.79095,179.5067
11757-1902,0.05673063,0.8757753,0.05526667,0.9334672,0.05505519,0.1507618,0.1343433,10.79095,178.3552
11757-1902,0.05673063,0.8757753,0.05526667,0.9334672,0.05505519,0.1507618,0.1343433,10.79095,179.5067
11757-3701,0.04240835,0.6337388,0.1918107,0.8944152,0.1731546,-0.05359785,-0.09591251,10.0408,53.75018
11757-3701,0.04240835,0.6337388,0.1918107,0.8944152,0.1731546,-0.05359785,-0.09591251,10.0408,53.75018
11757-3701,0.04240835,0.6337388,0.1918107,0.8944152,0.1731546,-0.05359785,-0.09591251,10.0408,53.45821
11757-3701,0.04240835,0.6337388,0.1918107,0.8944152,0.1731546,-0.05359785,-0.09591251,10.0408,53.75018
11757-3702,0.06679182,0.5423269,0.1949863,0.8267645,0.1708269,0.1078872,0.1525913,10.86753,133.3751
11757-3702,0.06679182,0.5423269,0.1949863,0.8267645,0.1708269,0.1078872,0.1525913,10.86753,133.3751
11757-3702,0.06679182,0.5423269,0.1949863,0.8267645,0.1708269,0.1078872,0.1525913,10.86753,132.7061
11757-3702,0.06679182,0.5423269,0.1949863,0.8267645,0.1708269,0.1078872,0.1525913,10.86753,133.3751
11757-3703,0.05741274,0.9070693,0.109544,1.013791,0.07005312,0.180069,0.1971371,11.21997,202.8218
11757-3703,0.05741274,0.9070693,0.109544,1.013791,0.07005312,0.180069,0.1971371,11.21997,202.8218
11757-3703,0.05741274,0.9070693,0.109544,1.013791,0.07005312,0.180069,0.1971371,11.21997,201.7965
11757-3703,0.05741274,0.9070693,0.109544,1.013791,0.07005312,0.180069,0.1971371,11.21997,202.8218
11757-3704,0.05959827,0.8731544,0.1496765,1.003251,0.1041474,0.08823205,0.08594334,10.8623,165.3766
11757-3704,0.05959827,0.8731544,0.1496765,1.003251,0.1041474,0.08823205,0.08594334,10.8623,165.3766
11757-3704,0.05959827,0.8731544,0.1496765,1.003251,0.1041474,0.08823205,0.08594334,10.8623,164.3629
11757-3704,0.05959827,0.8731544,0.1496765,1.003251,0.1041474,0.08823205,0.08594334,10.8623,165.3766
11757-6101,0.06904308,0.8450301,0.1282705,0.9730207,0.09010433,0.1729928,0.1914797,10.94686,213.4551
11757-6101,0.06904308,0.8450301,0.1282705,0.9730207,0.09010433,0.1729928,0.1914797,10.94686,213.4551
11757-6101,0.06904308,0.8450301,0.1282705,0.9730207,0.09010433,0.1729928,0.1914797,10.94686,213.1188
11757-6101,0.06904308,0.8450301,0.1282705,0.9730207,0.09010433,0.1729928,0.1914797,10.94686,213.4551
11757-6102,0.04413612,0.8307329,0.09719583,0.9434085,0.07244655,0.2644234,0.2602575,11.17902,258.0813
11757-6102,0.04413612,0.8307329,0.09719583,0.9434085,0.07244655,0.2644234,0.2602575,11.17902,258.0813
11757-6102,0.04413612,0.8307329,0.09719583,0.9434085,0.07244655,0.2644234,0.2602575,11.17902,258.8218
11757-6102,0.04413612,0.8307329,0.09719583,0.9434085,0.07244655,0.2644234,0.2602575,11.17902,258.0813
11757-6103,0.05775085,0.766138,0.1364307,0.9100273,0.1154758,0.1438164,0.1131319,10.77043,138.5598
11757-6103,0.05775085,0.766138,0.1364307,0.9100273,0.1154758,0.1438164,0.1131319,10.77043,138.5598
11757-6103,0.05775085,0.766138,0.1364307,0.9100273,0.1154758,0.1438164,0.1131319,10.77043,138.4376
11757-6103,0.05775085,0.766138,0.1364307,0.9100273,0.1154758,0.1438164,0.1131319,10.77043,138.5598
11757-6104,0.06967182,0.5203168,0.1938955,0.8901266,0.1654191,-0.04357652,0.005444442,11.12467,103.3937
11757-6104,0.06967182,0.5203168,0.1938955,0.8901266,0.1654191,-0.04357652,0.005444442,11.12467,103.3937
11757-6104,0.06967182,0.5203168,0.1938955,0.8901266,0.1654191,-0.04357652,0.005444442,11.12467,103.2453
11757-6104,0.06967182,0.5203168,0.1938955,0.8901266,0.1654191,-0.04357652,0.005444442,11.12467,103.3937
11757-9102,0.05632962,0.9162631,0.1093374,1.036544,0.06083837,0.232822,0.2618848,11.22536,228.6534
11757-9102,0.05632962,0.9162631,0.1093374,1.036544,0.06083837,0.232822,0.2618848,11.22536,228.6534
11757-9102,0.05632962,0.9162631,0.1093374,1.036544,0.06083837,0.232822,0.2618848,11.22536,229.6233
11757-9102,0.05632962,0.9162631,0.1093374,1.036544,0.06083837,0.232822,0.2618848,11.22536,228.6534
11758-12701,0.02991074,0.9088814,0.09504393,1.045753,0.062069,0.2454526,0.3039528,11.0862,178.8363
11758-12701,0.02991074,0.9088814,0.09504393,1.045753,0.062069,0.2454526,0.3039528,11.0862,178.8363
11758-12701,0.02991074,0.9088814,0.09504393,1.045753,0.062069,0.2454526,0.3039528,11.0862,172.0373
11758-12701,0.02991074,0.9088814,0.09504393,1.045753,0.062069,0.2454526,0.3039528,11.0862,178.8363
11758-12702,0.0289872,0.455878,0.3016873,0.8353044,0.2854113,-0.1558027,-0.4402039,9.995922,53.44564
11758-12702,0.0289872,0.455878,0.3016873,0.8353044,0.2854113,-0.1558027,-0.4402039,9.995922,53.44564
11758-12702,0.0289872,0.455878,0.3016873,0.8353044,0.2854113,-0.1558027,-0.4402039,9.995922,55.38216
11758-12702,0.0289872,0.455878,0.3016873,0.8353044,0.2854113,-0.1558027,-0.4402039,9.995922,53.44564
11758-12703,0.04000911,0.2010168,0.3264154,0.5399001,0.3705644,-0.008803483,-0.2386691,9.505911,59.50472
11758-12704,0.05637577,0.4816786,0.2112136,0.8618814,0.2129866,-0.09437643,-0.5700619,10.65828,89.6438
11758-12704,0.05637577,0.4816786,0.2112136,0.8618814,0.2129866,-0.09437643,-0.5700619,10.65828,89.6438
11758-12704,0.05637577,0.4816786,0.2112136,0.8618814,0.2129866,-0.09437643,-0.5700619,10.65828,87.39712
11758-12704,0.05637577,0.4816786,0.2112136,0.8618814,0.2129866,-0.09437643,-0.5700619,10.65828,89.6438
11758-12705,0.02976063,0.8387406,0.1052627,0.946234,0.08060244,0.1610107,0.1489367,11.20105,260.7844
11758-12705,0.02976063,0.8387406,0.1052627,0.946234,0.08060244,0.1610107,0.1489367,11.20105,260.7844
11758-12705,0.02976063,0.8387406,0.1052627,0.946234,0.08060244,0.1610107,0.1489367,11.20105,260.7844
11758-12705,0.02976063,0.8387406,0.1052627,0.946234,0.08060244,0.1610107,0.1489367,11.20105,260.7844
11758-1901,0.02535657,0.6391182,0.07488157,0.8179094,0.09191309,-0.1445368,-0.4088655,10.02208,82.84872
11758-1901,0.02535657,0.6391182,0.07488157,0.8179094,0.09191309,-0.1445368,-0.4088655,10.02208,82.84872
11758-1901,0.02535657,0.6391182,0.07488157,0.8179094,0.09191309,-0.1445368,-0.4088655,10.02208,82.85129
11758-1901,0.02535657,0.6391182,0.07488157,0.8179094,0.09191309,-0.1445368,-0.4088655,10.02208,82.84872
11758-1902,0.03010869,0.8702535,0.1072998,1.004713,0.08833893,0.02752263,0.07282975,9.847976,58.03374
11758-1902,0.03010869,0.8702535,0.1072998,1.004713,0.08833893,0.02752263,0.07282975,9.847976,58.03374
11758-1902,0.03010869,0.8702535,0.1072998,1.004713,0.08833893,0.02752263,0.07282975,9.847976,58.03374
11758-1902,0.03010869,0.8702535,0.1072998,1.004713,0.08833893,0.02752263,0.07282975,9.847976,58.03374
11758-3701,0.02532289,0.5203719,0.1834159,0.8386313,0.1590526,0.1059738,0.08461554,10.3637,104.1048
11758-3701,0.02532289,0.5203719,0.1834159,0.8386313,0.1590526,0.1059738,0.08461554,10.3637,104.1048
11758-3701,0.02532289,0.5203719,0.1834159,0.8386313,0.1590526,0.1059738,0.08461554,10.3637,104.1048
11758-3701,0.02532289,0.5203719,0.1834159,0.8386313,0.1590526,0.1059738,0.08461554,10.3637,104.1048
11758-3702,0.03042532,0.4796665,0.2578669,0.6808866,0.2962029,0.02073545,-0.1762051,10.41579,55.30699
11758-3702,0.03042532,0.4796665,0.2578669,0.6808866,0.2962029,0.02073545,-0.1762051,10.41579,55.30699
11758-3702,0.03042532,0.4796665,0.2578669,0.6808866,0.2962029,0.02073545,-0.1762051,10.41579,55.15408
11758-3702,0.03042532,0.4796665,0.2578669,0.6808866,0.2962029,0.02073545,-0.1762051,10.41579,55.30699
11758-3703,0.06736868,0.8804543,0.09734318,0.9804178,0.07341483,0.1279176,0.1059322,10.95524,175.9346
11758-3703,0.06736868,0.8804543,0.09734318,0.9804178,0.07341483,0.1279176,0.1059322,10.95524,175.9346
11758-3703,0.06736868,0.8804543,0.09734318,0.9804178,0.07341483,0.1279176,0.1059322,10.95524,175.7891
11758-3703,0.06736868,0.8804543,0.09734318,0.9804178,0.07341483,0.1279176,0.1059322,10.95524,175.9346
11758-6101,0.03048668,0.7519339,0.155243,0.9446042,0.1393071,0.002827847,-0.07591883,10.82451,139.5456
11758-6101,0.03048668,0.7519339,0.155243,0.9446042,0.1393071,0.002827847,-0.07591883,10.82451,139.5456
11758-6101,0.03048668,0.7519339,0.155243,0.9446042,0.1393071,0.002827847,-0.07591883,10.82451,140.915
11758-6101,0.03048668,0.7519339,0.155243,0.9446042,0.1393071,0.002827847,-0.07591883,10.82451,139.5456
11758-6102,0.03007261,0.607018,0.2025009,0.8822536,0.189613,0.07461939,0.05307676,10.31091,64.93215
11758-6102,0.03007261,0.607018,0.2025009,0.8822536,0.189613,0.07461939,0.05307676,10.31091,64.93215
11758-6102,0.03007261,0.607018,0.2025009,0.8822536,0.189613,0.07461939,0.05307676,10.31091,64.71072
11758-6102,0.03007261,0.607018,0.2025009,0.8822536,0.189613,0.07461939,0.05307676,10.31091,64.93215
11758-6103,0.02525144,0.2531308,0.3352857,0.8082029,0.3046443,-0.1742308,-0.5286818,9.900249,53.53668
11758-6103,0.02525144,0.2531308,0.3352857,0.8082029,0.3046443,-0.1742308,-0.5286818,9.900249,53.53668
11758-6103,0.02525144,0.2531308,0.3352857,0.8082029,0.3046443,-0.1742308,-0.5286818,9.900249,55.27709
11758-6103,0.02525144,0.2531308,0.3352857,0.8082029,0.3046443,-0.1742308,-0.5286818,9.900249,53.53668
11758-6104,0.02908645,0.6839129,0.1655912,0.9855312,0.113223,0.1967777,0.2619376,11.19556,171.785
11758-6104,0.02908645,0.6839129,0.1655912,0.9855312,0.113223,0.1967777,0.2619376,11.19556,171.785
11758-6104,0.02908645,0.6839129,0.1655912,0.9855312,0.113223,0.1967777,0.2619376,11.19556,171.6285
11758-6104,0.02908645,0.6839129,0.1655912,0.9855312,0.113223,0.1967777,0.2619376,11.19556,171.785
11758-9101,0.0304311,0.403182,0.1757748,0.8385404,0.1652818,-0.2913226,-1.018078,9.610685,65.16814
11758-9101,0.0304311,0.403182,0.1757748,0.8385404,0.1652818,-0.2913226,-1.018078,9.610685,65.16814
11758-9101,0.0304311,0.403182,0.1757748,0.8385404,0.1652818,-0.2913226,-1.018078,9.610685,65.39135
11758-9101,0.0304311,0.403182,0.1757748,0.8385404,0.1652818,-0.2913226,-1.018078,9.610685,65.16814
11758-9102,0.14123,0.7819697,0.1166011,0.932623,0.08056059,0.2841051,0.2893274,11.65647,290.11
11758-9102,0.14123,0.7819697,0.1166011,0.932623,0.08056059,0.2841051,0.2893274,11.65647,290.11
11758-9102,0.14123,0.7819697,0.1166011,0.932623,0.08056059,0.2841051,0.2893274,11.65647,320.5681
11758-9102,0.14123,0.7819697,0.1166011,0.932623,0.08056059,0.2841051,0.2893274,11.65647,290.11
11759-12701,0.1479766,0.7936394,0.09941113,1.024428,0.03860867,0.2244624,0.3405114,11.40184,204.3103
11759-12701,0.1479766,0.7936394,0.09941113,1.024428,0.03860867,0.2244624,0.3405114,11.40184,204.3103
11759-12701,0.1479766,0.7936394,0.09941113,1.024428,0.03860867,0.2244624,0.3405114,11.40184,164.098
11759-12701,0.1479766,0.7936394,0.09941113,1.024428,0.03860867,0.2244624,0.3405114,11.40184,204.3103
11759-12702,0.02524959,0.4891489,0.1561387,0.7616664,0.1879968,-0.08984279,-0.2838052,10.52931,83.0182
11759-12702,0.02524959,0.4891489,0.1561387,0.7616664,0.1879968,-0.08984279,-0.2838052,10.52931,83.0182
11759-12702,0.02524959,0.4891489,0.1561387,0.7616664,0.1879968,-0.08984279,-0.2838052,10.52931,83.09342
11759-12702,0.02524959,0.4891489,0.1561387,0.7616664,0.1879968,-0.08984279,-0.2838052,10.52931,83.0182
11759-12703,0.0200758,0.6353682,0.1157106,0.8310467,0.1370043,-0.079304,-0.2383016,10.36402,99.00294
11759-12703,0.0200758,0.6353682,0.1157106,0.8310467,0.1370043,-0.079304,-0.2383016,10.36402,99.00294
11759-12703,0.0200758,0.6353682,0.1157106,0.8310467,0.1370043,-0.079304,-0.2383016,10.36402,99.45642
11759-12703,0.0200758,0.6353682,0.1157106,0.8310467,0.1370043,-0.079304,-0.2383016,10.36402,99.00294
11759-12704,0.121582,0.5499691,0.2057611,0.8972647,0.1586181,-0.02183186,0.06570286,11.17323,83.74105
11759-12704,0.121582,0.5499691,0.2057611,0.8972647,0.1586181,-0.02183186,0.06570286,11.17323,83.74105
11759-12704,0.121582,0.5499691,0.2057611,0.8972647,0.1586181,-0.02183186,0.06570286,11.17323,70.46685
11759-12704,0.121582,0.5499691,0.2057611,0.8972647,0.1586181,-0.02183186,0.06570286,11.17323,83.74105
11759-12705,0.05290708,0.606144,0.1279935,0.8667179,0.1193735,-0.08340523,-0.3128385,10.81396,203.8543
11759-12705,0.05290708,0.606144,0.1279935,0.8667179,0.1193735,-0.08340523,-0.3128385,10.81396,203.8543
11759-12705,0.05290708,0.606144,0.1279935,0.8667179,0.1193735,-0.08340523,-0.3128385,10.81396,200.1229
11759-12705,0.05290708,0.606144,0.1279935,0.8667179,0.1193735,-0.08340523,-0.3128385,10.81396,203.8543
11759-1901,0.06182272,0.6385807,0.08821712,0.7099329,0.1087935,0.2095214,0.1878811,10.83626,167.8891
11759-1901,0.06182272,0.6385807,0.08821712,0.7099329,0.1087935,0.2095214,0.1878811,10.83626,167.8891
11759-1901,0.06182272,0.6385807,0.08821712,0.7099329,0.1087935,0.2095214,0.1878811,10.83626,167.9301
11759-1901,0.06182272,0.6385807,0.08821712,0.7099329,0.1087935,0.2095214,0.1878811,10.83626,167.8891
11759-1902,0.02660205,0.7743182,0.09593889,0.8925607,0.09434979,0.004008566,-0.130358,9.946184,68.87789
11759-1902,0.02660205,0.7743182,0.09593889,0.8925607,0.09434979,0.004008566,-0.130358,9.946184,68.87789
11759-1902,0.02660205,0.7743182,0.09593889,0.8925607,0.09434979,0.004008566,-0.130358,9.946184,68.94141
11759-1902,0.02660205,0.7743182,0.09593889,0.8925607,0.09434979,0.004008566,-0.130358,9.946184,68.87789
11759-3701,0.04570889,0.5697114,0.1229055,0.7596322,0.1575713,-0.01291059,-0.1865517,10.31281,90.16979
11759-3701,0.04570889,0.5697114,0.1229055,0.7596322,0.1575713,-0.01291059,-0.1865517,10.31281,90.16979
11759-3701,0.04570889,0.5697114,0.1229055,0.7596322,0.1575713,-0.01291059,-0.1865517,10.31281,89.59205
11759-3701,0.04570889,0.5697114,0.1229055,0.7596322,0.1575713,-0.01291059,-0.1865517,10.31281,90.16979
11759-3702,0.04799161,0.57725,0.1769785,0.9010636,0.1689599,-0.1925746,-0.4100522,10.27471,56.95391
11759-3702,0.04799161,0.57725,0.1769785,0.9010636,0.1689599,-0.1925746,-0.4100522,10.27471,56.95391
11759-3702,0.04799161,0.57725,0.1769785,0.9010636,0.1689599,-0.1925746,-0.4100522,10.27471,57.05517
11759-3702,0.04799161,0.57725,0.1769785,0.9010636,0.1689599,-0.1925746,-0.4100522,10.27471,56.95391
11759-3704,0.1431519,0.6593986,0.09995,0.8727821,0.06468423,0.2236454,0.2705152,11.59017,316.4309
11759-3704,0.1431519,0.6593986,0.09995,0.8727821,0.06468423,0.2236454,0.2705152,11.59017,316.4309
11759-3704,0.1431519,0.6593986,0.09995,0.8727821,0.06468423,0.2236454,0.2705152,11.59017,314.1022
11759-3704,0.1431519,0.6593986,0.09995,0.8727821,0.06468423,0.2236454,0.2705152,11.59017,316.4309
11759-6102,0.04892132,0.4920911,0.1946712,0.814231,0.2075354,-0.05341697,-0.2342294,10.4228,75.02409
11759-6102,0.04892132,0.4920911,0.1946712,0.814231,0.2075354,-0.05341697,-0.2342294,10.4228,75.02409
11759-6102,0.04892132,0.4920911,0.1946712,0.814231,0.2075354,-0.05341697,-0.2342294,10.4228,77.36391
11759-6102,0.04892132,0.4920911,0.1946712,0.814231,0.2075354,-0.05341697,-0.2342294,10.4228,75.02409
11759-6103,0.06047951,0.7229643,0.1250288,0.8367363,0.1289951,0.00235919,-0.03244677,10.83687,156.0607
11759-6103,0.06047951,0.7229643,0.1250288,0.8367363,0.1289951,0.00235919,-0.03244677,10.83687,156.0607
11759-6103,0.06047951,0.7229643,0.1250288,0.8367363,0.1289951,0.00235919,-0.03244677,10.83687,154.9688
11759-6103,0.06047951,0.7229643,0.1250288,0.8367363,0.1289951,0.00235919,-0.03244677,10.83687,156.0607
11759-6104,0.02450694,0.6013859,0.2001228,1.005665,0.1665763,-0.2872286,-0.3539729,9.381435,57.39881
11759-6104,0.02450694,0.6013859,0.2001228,1.005665,0.1665763,-0.2872286,-0.3539729,9.381435,57.39881
11759-6104,0.02450694,0.6013859,0.2001228,1.005665,0.1665763,-0.2872286,-0.3539729,9.381435,62.00451
11759-6104,0.02450694,0.6013859,0.2001228,1.005665,0.1665763,-0.2872286,-0.3539729,9.381435,57.39881
11759-9102,0.02202882,0.6318385,0.1693493,0.8428252,0.169219,-0.05424019,-0.2309486,10.32203,93.76682
11759-9102,0.02202882,0.6318385,0.1693493,0.8428252,0.169219,-0.05424019,-0.2309486,10.32203,93.76682
11759-9102,0.02202882,0.6318385,0.1693493,0.8428252,0.169219,-0.05424019,-0.2309486,10.32203,93.43311
11759-9102,0.02202882,0.6318385,0.1693493,0.8428252,0.169219,-0.05424019,-0.2309486,10.32203,93.76682
11760-12701,0.03117081,0.5884966,0.2310387,0.9183695,0.2132115,-0.02655881,-0.0735063,10.41691,56.73927
11760-12701,0.03117081,0.5884966,0.2310387,0.9183695,0.2132115,-0.02655881,-0.0735063,10.41691,56.73927
11760-12701,0.03117081,0.5884966,0.2310387,0.9183695,0.2132115,-0.02655881,-0.0735063,10.41691,51.07819
11760-12701,0.03117081,0.5884966,0.2310387,0.9183695,0.2132115,-0.02655881,-0.0735063,10.41691,56.73927
11760-12702,0.03925543,0.657264,0.2243171,0.9117944,0.1882952,-0.300563,-0.4269068,9.816798,59.89757
11760-12702,0.03925543,0.657264,0.2243171,0.9117944,0.1882952,-0.300563,-0.4269068,9.816798,59.89757
11760-12702,0.03925543,0.657264,0.2243171,0.9117944,0.1882952,-0.300563,-0.4269068,9.816798,50.92787
11760-12702,0.03925543,0.657264,0.2243171,0.9117944,0.1882952,-0.300563,-0.4269068,9.816798,59.89757
11760-12703,0.04886276,0.583811,0.1792932,0.9070195,0.1735542,-0.2029562,-0.6936742,10.16683,69.75494
11760-12703,0.04886276,0.583811,0.1792932,0.9070195,0.1735542,-0.2029562,-0.6936742,10.16683,69.75494
11760-12703,0.04886276,0.583811,0.1792932,0.9070195,0.1735542,-0.2029562,-0.6936742,10.16683,69.22416
11760-12703,0.04886276,0.583811,0.1792932,0.9070195,0.1735542,-0.2029562,-0.6936742,10.16683,69.75494
11760-12704,0.04769725,0.5893344,0.2180955,0.9163613,0.2086825,-0.01499588,-0.1114,10.42312,76.04513
11760-12704,0.04769725,0.5893344,0.2180955,0.9163613,0.2086825,-0.01499588,-0.1114,10.42312,76.04513
11760-12704,0.04769725,0.5893344,0.2180955,0.9163613,0.2086825,-0.01499588,-0.1114,10.42312,74.76239
11760-12704,0.04769725,0.5893344,0.2180955,0.9163613,0.2086825,-0.01499588,-0.1114,10.42312,76.04513
11760-12705,0.03795632,0.4685183,0.1746919,0.7096177,0.1675941,-0.3433663,-0.6389439,9.52307,68.97122
11760-1901,0.02007114,0.5820727,0.1530921,0.899832,0.1584741,-0.1338078,-0.3408577,9.813714,69.33169
11760-1901,0.02007114,0.5820727,0.1530921,0.899832,0.1584741,-0.1338078,-0.3408577,9.813714,69.33169
11760-1901,0.02007114,0.5820727,0.1530921,0.899832,0.1584741,-0.1338078,-0.3408577,9.813714,68.8828
11760-1901,0.02007114,0.5820727,0.1530921,0.899832,0.1584741,-0.1338078,-0.3408577,9.813714,69.33169
11760-1902,0.04942526,0.5508202,0.1119355,0.9103757,0.1158683,-0.1172875,0.01290319,10.35845,85.84016
11760-1902,0.04942526,0.5508202,0.1119355,0.9103757,0.1158683,-0.1172875,0.01290319,10.35845,85.84016
