apogee_id,dist50,glon,glat,mn_fe,fe_h
2M14540333+0359308,0.7151079,0.00689410744,52.7030487,-0.06451901,0.15283
2M14540780+0515431,0.2429279,1.62742698,53.5200157,-0.005145494,-0.060092
2M14541495+0408555,0.7649175,0.253951252,52.770607,0.01638969,0.098212
2M14541842+0534258,0.2813948,2.07756233,53.6868973,0.02214251,0.11727
2M14542217+0507138,0.2025768,1.51081896,53.3830833,-0.02702749,-0.20786
2M14542327+0400590,0.290655,0.127719447,52.6571617,0.02927251,-0.12804
2M14542955+0458238,0.183303,1.35626447,53.2643967,0.002610508,0.035982
2M14543145+0532044,0.3866157,2.0851531,53.6202354,-0.04060751,-0.30971
2M14543252+0436056,0.1157926,0.899338305,53.0130081,0.04766852,-0.080716
2M14543899+0411418,0.2923928,0.4201684,52.7259369,0.03897751,0.083025
2M14544177+0328443,0.3466293,359.552673,52.2425346,0.0853525,0.18824
2M14544182+0352588,1.005537,0.0471754931,52.5110855,-0.01224801,-0.23666
2M14544398+0442215,3.462664,1.0825237,53.0450935,-0.106308,-0.27419
2M14544421+0425101,3.620069,0.723613739,52.8571167,-0.137398,-0.56438
2M14545345+0534119,0.09392638,2.2293663,53.5728149,-0.1687274,-0.70849
2M14545501+0600464,0.3773777,2.81368184,53.8496246,0.002904516,-0.045532
2M14545925+0502421,1.897755,1.58101308,53.2168922,-0.165668,-0.73723
2M14550202+0425420,0.638272,0.814925075,52.8070145,0.05871851,-0.021936
2M14550719+0509330,0.1755867,1.7622292,53.2653885,0.02079951,0.11128
2M14551054+0533210,0.3694563,2.28732538,53.5092773,0.02830651,-0.092964
2M14551607+0430349,0.7050915,0.979902685,52.8160439,-0.02702901,-0.015709
2M14551891+0410420,1.278833,0.579463899,52.5900803,-0.095218,-0.6668
2M14552459+0412320,0.1205709,0.642879367,52.5923424,-0.02504849,-0.012789
2M14552673+0549218,0.7462667,2.70582891,53.6274147,-0.081828,-0.22867
2M14552854+0450073,1.380584,1.44583976,52.9885216,-0.034778,-0.26774
2M14553172+0318059,0.795136,359.563538,51.9694672,-0.08902803,-0.35988
2M14553761+0329389,0.4237528,359.823364,52.0794563,0.0919825,0.189
2M14554657+0348593,0.05969888,0.257185757,52.2651939,0.003082417,-0.0058899
2M14554926+0437458,0.9714667,1.27867806,52.7893791,0.008823991,0.15735
2M14554958+0509595,1.216057,1.96064413,53.1355019,0.00649,0.093627
2M14555154+0357345,0.9396033,0.45538792,52.3440399,-0.03364798,-0.35471
2M14555604+0323059,0.7054066,359.773743,51.9496346,0.004722517,-0.03618
2M14555819+0330081,0.3267092,359.92569,52.0208893,0.09086622,0.069567
2M14555839+0559337,2.2806,3.06780314,53.6333084,-0.08341801,-0.5979
2M14555851+0327239,0.4446786,359.871735,51.989624,0.08266251,-0.13788
2M14560059+0556023,1.646894,3.00072837,53.5891953,-0.155358,-0.34912
2M14560080+0334501,0.4689069,0.0326656289,52.0647659,0.001462504,-0.14649
2M14560473+0313565,0.1715312,359.628387,51.8209724,-0.1825975,-0.517
2M14560778+0344407,0.66399,0.264199167,52.1515465,-0.02921802,-0.23681
2M14560950+0320332,0.3771236,359.782837,51.8795967,-0.1077175,-0.25194
2M14561617+0350189,0.2218974,0.416842997,52.1873169,-0.1183475,-0.40815
2M14561706+0544051,0.6601748,2.81388879,53.4103165,-0.0120725,-0.096465
2M14562633+0413215,0.5198953,0.935990274,52.4074821,0.07275332,0.082558
2M14562651+0547350,0.3803451,2.93121791,53.4168816,0.01767652,0.070783
2M14563086+0343060,0.6651729,0.335190862,52.0621033,-0.08265799,-0.44965
2M14563221+0606517,0.286974,3.37586451,53.6009293,0.01316952,-0.015857
2M14563339+0313329,0.5195389,359.748932,51.7277336,0.06260252,0.33398
2M14563629+0337519,0.2903701,0.252905041,51.9875374,0.1209925,0.37381
2M14563685+0429231,0.05468251,1.31540179,52.5484238,-0.0448225,-0.052655
2M14563764+0449322,0.9084367,1.74088109,52.7633438,-0.106808,-0.36672
2M14564536+0343540,0.2719144,0.416128397,52.0255737,0.1552075,0.08849
2M14564885+0335101,0.2572052,0.254179329,51.9186363,0.1238525,0.2662
2M14564932+0550009,0.586212,3.08405137,53.3691788,-0.007374,-0.055044
2M14564940+0326308,0.3089029,0.0814680159,51.8214874,-0.03041747,-0.20506
2M14565030+0324520,2.870038,0.052244775,51.8004951,-0.008898005,-0.24865
2M14565536+0335125,0.3677488,0.283988953,51.8987427,-0.2771775,-0.48798
2M14565667+0513423,0.2854078,2.33639407,52.961422,0.05233151,0.12222
2M14565827+0516490,0.07993774,2.40970945,52.9894104,-0.02964749,-0.10395
2M14570305+0526591,0.4342709,2.64805079,53.0820541,-0.00147748,-0.34099
2M14570446+0528589,0.5781099,2.69701028,53.0986938,0.05644251,0.21
2M14570525+0516193,0.2032574,2.42986536,52.9618416,0.01803751,-0.078825
2M14570581+0357302,1.280239,0.785016835,52.1104851,-0.06072798,-0.41334
2M14570594+0557520,1.24499,3.32722712,53.3980026,-0.031698,-0.1721
2M14570753+0523112,0.4821425,2.58638835,53.0274734,0.0776825,0.22806
2M14570945+0404235,0.150903,0.942600071,52.1741867,-0.06164749,-0.14979
2M14571315+0517132,0.5260537,2.48369431,52.9461555,-0.080231,-0.027167
2M14571406+0509135,1.705225,2.31765795,52.8581734,0.01598199,0.16615
2M14571506+0455330,1.229631,2.03269076,52.7089844,-0.050208,-0.20942
2M14571828+0409559,3.806712,1.09577703,52.2066879,-0.09347796,-0.58486
2M14571884+0556483,15.44373,3.36040711,53.3453293,-0.276198,-1.3032
2M14571968+0408412,0.4012515,1.07625377,52.1887474,-0.05763549,-0.097822
2M14572497+0555171,0.06808002,3.35413146,53.309639,-0.07163751,-0.31726
2M14572976+0510112,0.2796803,2.40693164,52.8183174,0.1078425,-0.19093
2M14573008+0345304,0.1905704,0.647444606,51.9031639,-0.1048075,-0.34018
2M14573294+0349164,0.8238359,0.736864924,51.9353905,-0.111478,-0.32684
2M14573574+0414422,0.2883855,1.27134371,52.2034225,0.02047451,0.022328
2M14574707+0532283,0.2383793,2.95815706,52.9988518,0.03622151,0.076063
2M14574829+0600460,0.5981438,3.57462716,53.2916145,-0.2072675,-0.4026
2M14575841+0334550,0.3436333,0.557559848,51.6983833,0.03783151,0.064424
2M14580636+0413297,0.9756311,1.38112831,52.0936317,-0.104588,-0.31689
2M14580669+0449074,0.2802235,2.12399721,52.4758797,0.02586199,0.21243
2M14580745+0500334,12.2267,2.36797285,52.5954361,-0.2238979,-1.5031
2M14580930+0430169,3.86205,1.74174881,52.2654877,-0.204888,-0.6276
2M14580998+0549176,1.178225,3.41990662,53.1017303,-0.04027802,-0.43083
2M14581931+0445356,0.03410984,2.10515404,52.3979111,-0.03543749,-0.17172
2M14582074+0439167,0.9856271,1.97928691,52.3257599,0.128672,0.3392
2M14582165+0344265,0.3236527,0.853206754,51.7296867,0.09656951,0.13847
2M14582628+0418099,0.169463,1.56492233,52.0810852,0.02006251,0.01413
2M14583598+0501081,0.93155,2.50448704,52.5104027,0.032332,0.047494
2M14583814+0355185,0.1232404,1.14709902,51.7961273,-0.05314749,-0.28879
2M14583958+0410315,1.106045,1.46552646,51.9564667,-0.049558,-0.1905
2M14583976+0417202,0.7072585,1.60673201,52.0294762,-0.043985,-0.019333
2M14584557+0519019,2.824996,2.92522287,52.6692123,-0.113518,-0.41744
2M14584714+0512430,0.4731767,2.79788971,52.5974655,0.01931252,-0.11042
2M14584870+0339458,2.066152,0.876988232,51.5936127,-0.231458,-0.62584
2M14585172+0321003,2.656862,0.511510789,51.3788528,-0.209308,-0.72109
2M14585458+0521572,0.806529,3.02642512,52.6710815,-0.01127401,0.039639
2M14585864+0436520,2.32282,2.09419084,52.1793175,-0.06999801,-0.19499
2M14590063+0348107,0.7770463,1.10016298,51.6477242,-0.246878,-0.57812
2M14590220+0429559,0.5509737,1.96540439,52.0937042,-0.180178,-0.3299
2M14590602+0447392,0.1893904,2.35159397,52.2709885,-0.04731748,-0.23804
2M14590852+0451569,0.6297845,2.45247984,52.3087311,0.009192526,-0.17991
2M14590908+0339126,3.062688,0.954948246,51.5235138,-0.153728,-0.53902
2M14591651+0452542,0.3099513,2.5071032,52.2933311,-0.02750748,-0.37863
2M14591983+0515164,0.434328,2.99349689,52.5195122,-0.1354675,-0.51171
2M14592019+0352002,0.2545896,1.26344442,51.6275826,-0.05190748,-0.4139
2M14592185+0332270,0.3393907,0.873969853,51.4096222,-0.0991675,-0.1819
2M14593028+0351400,0.1973511,1.30049694,51.5921097,0.03136871,0.0034938
2M14593399+0513379,0.7832668,3.01972103,52.4566803,0.080892,0.35287
2M14593443+0600569,1.820802,4.0355463,52.9496841,-0.3675981,-1.1477
2M14593657+0556116,0.6234292,3.94179773,52.8934593,-0.048709,-0.060949
2M14593846+0418207,0.1405931,1.88307583,51.8541107,-0.09186745,-0.48561
2M14593856+0334195,0.195742,0.984757841,51.3774948,0.0132525,-0.11837
2M14593972+0353285,0.2810296,1.37847495,51.5818825,-0.1013035,-0.038964
2M14594077+0531252,0.5219498,3.42732525,52.6216965,0.05943452,0.16362
2M14594269+0450171,3.779853,2.56536174,52.181778,-0.299048,-0.80245
2M14595020+0510579,0.3013043,3.03300524,52.3764801,-0.08203751,-0.2969
2M14595625+0407540,0.3552348,1.74523342,51.6852875,0.08547952,0.053035
2M14595784+0555512,2.246773,4.02526236,52.8209076,-0.07196802,-0.49619
2M14595907+0425046,0.139455,2.11132932,51.8607216,-0.0177975,-0.29386
2M15000002+0433264,0.3363525,2.28879094,51.9470673,-0.06104746,-0.35876
2M15000368+0413530,3.93161,1.90033364,51.7260551,-0.141018,-0.34853
2M15000452+0450100,0.1877035,2.65695643,52.1106453,0.001002491,-0.26915
2M15000648+0358077,1.259107,1.58944547,51.5475388,-0.06096804,-0.35893
2M15000682+0541112,2.170662,3.74785185,52.6394501,-0.196988,-0.69651
2M15002178+0400355,0.2643828,1.7059654,51.5256081,-0.01107748,-0.10287
2M15002428+0357154,0.4534883,1.64863384,51.4817467,0.1284725,-0.3171
2M15003567+0410125,0.1634163,1.96281612,51.584919,0.001876511,0.039306
2M15003797+0504344,0.4570316,3.1028676,52.1555328,0.03690851,0.19099
2M15005011+0515598,1.672082,3.39578867,52.2364235,-0.07496201,-0.074376
2M15005460+0518187,0.1782518,3.46396208,52.2461662,-0.1145075,-0.44134
2M15005475+0420079,0.1753904,2.24890876,51.6303978,-0.007257491,-0.4462
2M15005715+0339330,0.1489844,1.43082988,51.1863518,-0.01111749,-0.25466
2M15005997+0411246,0.09193194,2.09192109,51.5204811,0.04562051,0.010429
2M15010751+0437036,0.6698701,2.65378737,51.7698708,-0.02305549,0.10991
2M15010793+0402370,7.967344,1.94603837,51.4008636,-0.116078,-0.68584
2M15012531+0406136,0.2310776,2.09434414,51.384285,0.01130322,-0.0035207
2M15013253+0506386,0.4027001,3.3787415,52.0015182,0.07928249,0.29321
2M15013491+0517329,1.660169,3.61886978,52.1079559,-0.142008,-0.19846
2M15014121+0346165,0.6627356,1.75615609,51.1194191,-0.04458803,-0.39545
2M15014865+0440185,0.388184,2.89651966,51.6723442,0.06301911,0.0078874
2M15015154+0403420,0.2728925,2.15477586,51.2736893,-0.08200749,-0.10048
2M15015502+0519151,0.4169549,3.73986602,52.0606575,0.07176451,0.016933
2M15015923+0432010,0.3374842,2.76957369,51.5506401,0.06521161,0.08226
2M15020500+0435592,0.1943451,2.87624955,51.5741539,0.1181825,0.15819
2M15020602+0530369,0.230971,4.02721214,52.1431427,-0.01626149,0.021294
2M15020853+0512054,0.3699742,3.64568305,51.942215,0.1011525,-0.05299
2M15021003+0419493,0.2820132,2.5638876,51.3866119,0.05973051,0.15076
2M15021358+0354583,2.86124,2.07085896,51.1100044,-0.150648,-0.73325
2M15022123+0503592,0.499028,3.52883434,51.8164787,-0.04635748,-0.19062
2M15022803+0515172,0.4053808,3.79514337,51.9124641,0.05210651,0.078862
2M15022853+0452342,5.419422,3.32063437,51.6732597,-0.2992982,-1.8184
2M15023654+0417535,2.164072,2.63663411,51.2812729,-0.161218,-0.52219
2M15024617+0434585,2.526507,3.02940249,51.4312477,-0.146388,-0.56961
2M15024737+0422101,0.2401519,2.770329,51.2919273,0.01450751,0.098906
2M15030800+0428514,0.6917742,2.9950304,51.2964973,0.2267125,0.12534
2M18000469-2908300,7.355602,1.4291234,-2.82608318,0.053209,0.041739
2M18000505-2910156,7.378282,1.4042685,-2.84175968,-0.09611803,-0.55559
2M18001017-2901289,8.12429,1.54076421,-2.78550029,0.10759,-0.0397
2M18001230-2900186,5.147464,1.56161666,-2.7826004,-0.041058,-0.65125
2M18002313-2903121,5.240112,1.53923345,-2.84072089,0.117602,0.19491
2M18003215-2830453,2.508614,2.02602196,-2.60180187,0.110261,0.048394
2M18004232-2925419,8.264708,1.24739707,-3.08669782,-0.287798,-1.1966
2M18004757-2837251,7.087867,1.95734632,-2.70578265,-0.138578,-0.83422
2M18010325-2909050,1.096974,1.52615452,-3.01613665,0.034238,0.031384
2M18011040-2844047,7.732868,1.90196681,-2.83316755,-0.131968,-0.66051
2M18011263-2851539,8.106513,1.79249048,-2.90454364,0.117372,0.02534
2M18011443-2839582,6.686946,1.96888196,-2.81217813,-0.126998,-0.616
2M18011742-2915223,3.499831,1.4603008,-3.11266589,0.247832,0.27922
2M18011744-2822112,7.10927,2.23239231,-2.6754961,-0.1570979,-1.0899
2M18011782-2820577,3.960796,2.25087166,-2.66661835,0.054682,-0.13558
2M18012592-2827309,2.501256,2.17042184,-2.74635553,0.081802,0.22425
2M18013998-2832522,7.951095,2.1180954,-2.83512235,-0.046608,-0.46973
2M18014118-2828292,5.655672,2.1839056,-2.80294681,0.205902,0.26514
2M18014892-2937468,7.344929,1.19107544,-3.39604115,-0.170608,-0.74409
2M18015720-2903500,2.643939,1.69929206,-3.14393687,0.08175197,0.20499
2M18020567-2848334,3.07376,1.9365294,-3.04557729,0.06650899,0.025223
2M18021273-2925296,2.220478,1.41223145,-3.3705771,0.122832,0.35745
2M18022354-2844548,8.015815,2.02161789,-3.0725832,0.01809201,-0.45925
2M18022579-2812165,4.819,2.50002003,-2.81234884,-0.05321801,-0.52648
2M18022757-2844039,2.805366,2.04119182,-3.07843995,0.137382,0.25279
2M18023163-2810164,7.956284,2.53964972,-2.81464958,-0.275678,-0.84642
2M18023721-2901024,5.091507,1.8116467,-3.24802947,0.269572,0.23341
2M18023806-2931545,4.689045,1.36406481,-3.503088,0.188522,0.12946
2M18024659-2900119,9.576016,1.84069633,-3.27092361,-0.143108,-0.90489
2M18025133-2934524,2.088579,1.34454107,-3.56924009,0.204742,0.24365
2M18030152-2809484,4.750947,2.60041618,-2.90644217,0.314902,0.33896
2M18030886-2937378,3.086054,1.33556426,-3.6471076,0.103482,-0.17835
2M18031394-2934387,3.730186,1.38805127,-3.6388135,0.105482,0.2624
2M18033228-2933332,1.333048,1.43653131,-3.68788576,0.05095699,0.12487
2M18033348-2805201,3.996502,2.72313428,-2.97226501,0.106988,0.066245
2M18034027-2910475,5.667716,1.7823447,-3.52777886,-0.01325804,-0.55796
2M18034132-2844028,5.257029,2.17375588,-3.31313539,0.425262,0.35308
2M18034912-2907577,4.677873,1.83936107,-3.53281045,0.06009299,-0.069271
2M18034917-2930042,5.038082,1.51725566,-3.7129581,0.265512,0.36377
2M18035677-2851248,8.305348,2.09407973,-3.42237163,-0.2464981,-1.0866
2M18035677-2851248,8.305348,2.09407973,-3.42237163,-0.200598,-1.0994
2M18035777-2944211,7.681439,1.32428539,-3.8563149,0.01706201,-0.22235
2M18040396-2917226,2.878561,1.72855103,-3.65653849,0.258942,0.24484
2M18042634-2921555,5.989403,1.70197082,-3.76450944,0.435892,0.33775
2M18043468-2916358,4.892485,1.79448044,-3.74769497,0.201542,0.21361
2M18043751-2909406,3.539778,1.90043938,-3.70046806,0.375812,0.21507
2M18044665-2916062,2.487325,1.82290864,-3.78166342,0.218442,0.31702
2M18045356-2848400,1.505095,2.23541665,-3.58101177,-0.008028001,-0.22318
2M18045486-2950388,2.163126,1.33320677,-4.08770275,0.103134,-0.033277
2M18045834-2911269,2.557339,1.91156864,-3.78103971,0.191882,0.18363
2M18050714-2904140,8.479615,2.03246999,-3.75055146,-0.164378,-0.78152
2M18051894-2922432,10.03779,1.78350592,-3.93778086,0.09865599,-0.036032
2M18052189-2949283,8.309247,1.39793348,-4.16360855,-0.114758,-0.75764
2M18060161-2911409,4.30695,2.02019072,-3.98412538,-0.058588,-0.31663
2M18062532-2933491,6.457083,1.73830307,-4.23808146,0.046242,-0.20797
2M18062532-2933491,6.457083,1.73830307,-4.23808146,-0.08988802,-0.18718
2M18063274-2916452,5.182615,2.0009675,-4.12407684,0.357112,0.49896
2M18065231-2915305,2.058793,2.05364966,-4.1763196,0.219252,0.1571
2M18065940-2921596,2.401994,1.9712373,-4.25109243,0.379262,0.21316
2M17422861-2546393,0.115875,2.3263247,2.24823833,0.04995351,0.082803
AP17404305-2451196,10.37248,2.90117025,3.07207894,-1.388258,-0.90724
AP17405499-2431137,10.64425,3.21000051,3.21049786,1.090802,-1.2277
AP17412334-2431197,12.82026,3.26532412,3.11829472,-0.525558,-0.21481
AP17413274-2437571,11.06874,3.19013953,3.02987576,0.861576,-0.82003
AP17415202-2453019,11.90629,3.01462269,2.83554554,0.9037321,-1.6116
AP17420025-2409459,15.69434,3.64524341,3.18823576,-0.07100803,-0.55289
AP17423260-2455038,26.26484,3.06650066,2.68728161,0.7581021,-2.0374
AP17424942-2431250,33.11763,3.43581772,2.83991909,-0.310721,0.49324
AP17425360-2527221,14.86959,2.64942479,2.33721805,-0.07527798,-0.76858
AP17425881-2533430,12.27204,2.56958032,2.26501203,0.871562,0.03993
AP17431319-2524581,12.36049,2.72220683,2.2954452,-0.18992,0.20829
AP17431432-2444525,39.27477,3.29406714,2.64203143,0.206102,-1.172
AP17432733-2434443,7.611262,3.46397591,2.68853593,-0.288538,-0.31425
AP17432791-2457114,88.60873,3.14598775,2.49075651,0.180702,-1.6915
AP17435692-2426496,51.52277,3.63522196,2.66188693,-0.181908,-0.73189
AP17440182-2435415,29.16437,3.5188334,2.56884384,0.08476198,-0.45663
AP17440661-2511062,14.14487,3.02467823,2.24496174,0.030092,-0.28612
AP17442080-2523046,91.18437,2.88237143,2.09510207,-0.2043281,-0.86067
AP17442592-2539024,9.870638,2.66542792,1.93969834,0.311942,-0.84036
AP17445650-2420112,8.552179,3.84781027,2.5267446,-1.671288,-0.48791
AP17451194-2514125,17.45647,3.10910416,2.00786805,-0.180618,-0.30839
AP17455576-2504561,22.57599,3.32720709,1.94715285,0.4594321,-1.0154
AP17461420-2501429,42.94225,3.409266,1.91554892,-0.158148,-0.56649
2M17292839-2353156,7.206209,2.34073877,5.75168753,-0.138918,-0.61931
2M17293728-2339266,6.77772,2.55330753,5.84894419,-0.1789979,-0.7297
2M17294571-2347404,4.792179,2.45535517,5.74717045,0.0978654,-0.0045094
2M17295005-2335531,6.384031,2.62999678,5.84036732,-0.02353802,-0.34513
2M17295184-2324201,5.184974,2.79602838,5.93950748,0.04494199,-0.21893
2M17300293-2323452,6.62131,2.8274045,5.90922976,-0.209098,-1.0627
2M17301123-2310141,4.655946,3.03486848,6.00514412,0.02101198,-0.34372
2M17303581-2354453,7.353498,2.46038127,5.52279043,-0.200968,-0.98973
2M17304352-2330571,5.469676,2.8110075,5.71377468,0.099906,0.032994
2M17304549-2322331,1.620659,2.93325686,5.78350639,0.05440199,0.18117
2M17310157-2419473,2.628318,2.16223669,5.21364069,0.2271819,0.31999
2M17310617-2408150,0.9481723,2.33387995,5.30351257,-0.05111802,-0.66618
2M17311034-2306045,1.682551,3.21703434,5.85258198,-0.01211101,-0.035197
2M17311828-2420573,8.538927,2.18045735,5.14985085,-0.169198,-1.0754
2M17312909-2351237,1.695941,2.61837363,5.38279581,-0.00974302,0.17617
2M17313367-2332016,1.558232,2.9003582,5.54311275,0.123892,0.19243
2M17313623-2319546,6.949616,3.07624292,5.64431143,0.01468199,-0.68371
2M17314214-2338206,1.624282,2.82908273,5.45889139,0.04152199,-0.10522
2M17314269-2329002,1.795508,2.96168232,5.54143667,0.04768199,0.18054
2M17314824-2353439,8.263566,2.62523437,5.30035973,-0.04319799,-0.6065
2M17315141-2303016,3.614853,3.34564877,5.74772263,0.126708,0.074312
2M17315710-2420544,6.467318,2.26143312,5.02652454,-0.133238,-0.83316
2M17315861-2313186,1.875405,3.21577668,5.63181973,0.115585,0.054328
2M17320215-2412309,2.721083,2.38984704,5.08621407,0.051273,0.10011
2M17321287-2345338,11.07523,2.79124284,5.29517317,0.06732099,-0.048886
2M17321532-2309597,0.1708898,3.29725361,5.6078496,-0.01529747,-0.26559
2M17321771-2347067,7.344941,2.77947021,5.26567221,-0.02166796,-0.71719
2M17322824-2406018,8.427886,2.53502417,5.06133556,-0.268698,-1.5038
2M17322855-2249193,2.572794,3.61622262,5.75118446,0.121622,0.1439
2M17322890-2409156,3.955654,2.49092293,5.03011894,0.015042,-0.10046
2M17323178-2358154,6.882933,2.65170979,5.12010574,-0.151748,-0.80015
2M17323197-2248103,2.137371,3.63955951,5.75047493,0.03640199,0.27421
2M17323218-2349164,2.911707,2.77900314,5.19980001,0.02020198,0.25896
2M17323306-2346333,7.46624,2.81910133,5.221457,0.03558201,-0.28786
2M17323644-2307344,4.871815,3.37529707,5.56153822,0.090782,0.16394
2M17324091-2332353,3.245481,3.0320518,5.32202625,0.157762,0.13258
2M17330036-2419232,0.09545287,2.41329527,4.83830166,-0.007287472,-0.14888
2M17330169-2343241,5.285306,2.92274213,5.15796995,-0.06128803,-0.38349
2M17331258-2413240,4.888803,2.52274823,4.85315561,0.02437,0.18887
2M17332914-2404177,0.07035743,2.6850431,4.88203716,-0.09142748,-0.26629
2M17333087-2352519,2.47415,2.84963202,4.97922611,0.03050499,-0.040273
2M17333372-2254505,2.63428,3.67378163,5.49083614,0.020542,-0.1272
2M17333381-2357431,6.663248,2.7873385,4.92618084,-0.05972803,-0.65743
2M17333406-2412595,6.69055,2.57269239,4.78808928,-0.228948,-0.78985
2M17333724-2332015,4.25463,3.15653849,5.14589119,0.321682,0.27324
2M17335958-2250385,8.481482,3.78669262,5.44478893,0.083822,-0.15524
2M17340183-2307127,6.068624,3.55740094,5.28910494,-0.02824801,-0.38743
2M17340186-2301141,4.617988,3.64182949,5.34254074,0.03892201,-0.2301
2M17340301-2303049,6.903708,3.61814618,5.32228565,0.07133198,-0.22103
